ledger_id,merchant_id,order_id,invoice_number,customer_id,amount_paise,currency,transaction_type,created_at,payment_status,payment_gateway_id,notes
led_zv1xtx4lsg7r,merch_nykaa,,INV-2026-00136,cust_0434,811652,INR,sale,2026-05-25T02:30:00Z,paid,,Razorpay pay_ml5s9zog94dr37
led_z66q3tpb61pa,merch_bluedart,order_jqsgy9acaypg,INV-2026-00132,cust_0210,2127884,INR,sale,2026-03-26T10:29:00Z,paid,pay_z8vmypxnz6vhwz,Razorpay pay_z8vmypxnz6vhwz
led_hy5dflvxa9hi,merch_bluedart,order_xpfdytljv175,INV-2026-00134,cust_0476,171355,INR,sale,2026-06-29T20:21:00Z,paid,pay_gxkoforpsc6dpb,Razorpay pay_gxkoforpsc6dpb
led_j5cf1wgkn98n,merch_lenskart,order_j4ka495fdytd,INV-2026-00138,cust_0166,33223,INR,sale,2026-04-03T01:56:00Z,paid,pay_jco4bl4iao6x58,Razorpay pay_jco4bl4iao6x58
led_18fbca7d8ykw,merch_zomato,order_scb02x88jh7e,INV-2026-00132,cust_0458,1537658,USD,sale,2026-02-18T15:50:00Z,paid,pay_3oyj0qh9eznkn2,Razorpay pay_3oyj0qh9eznkn2
led_bvcrn9dt8n83,merch_apollo,order_by5ifk7j7ty5,INV-2026-00128,cust_0381,77929,INR,sale,2026-01-10T05:52:00Z,paid,pay_5p535le950luwj,Razorpay pay_5p535le950luwj
led_rxzea44jfovz,merch_lenskart,order_515fad4bc1ep,INV-2026-00140,cust_0178,163885,INR,sale,2026-06-14T11:01:00Z,paid,pay_ehnv4q7nrdfo1q,Razorpay pay_ehnv4q7nrdfo1q
led_exqqzx4jld8j,merch_zomato,order_wp75x4azehh2,INV-2026-00134,cust_0418,74847,INR,sale,2026-04-25T02:12:00Z,paid,pay_sst7oc7kcx3p9t,Razorpay pay_sst7oc7kcx3p9t
led_u7a32se5oz2y,merch_bluedart,order_ils7lnhrygua,INV-2026-00141,cust_0023,41168,INR,sale,2026-02-28T06:26:00Z,paid,pay_ii9vzdruuhivca,Razorpay pay_ii9vzdruuhivca
led_p4pfj2lioiwk,merch_nykaa,order_xj7jwbhqi74x,INV-2026-00145,cust_0315,84229,INR,sale,2026-06-08T21:39:00Z,paid,pay_pukc8ye6zul3nw,Razorpay pay_pukc8ye6zul3nw
led_wzy609kszx8b,merch_bluedart,order_e8tn2hjgwe5v,INV-2026-00143,cust_0345,1404886,INR,sale,2026-03-13T04:45:00Z,paid,pay_kfau5gubm0uo9c,Razorpay pay_kfau5gubm0uo9c
led_393c2hcc3vt1,merch_lenskart,order_tofiisza236c,INV-2026-00147,cust_0370,126177,INR,sale,2026-04-20T19:14:00Z,paid,pay_2bzautjqhyblik,Razorpay pay_2bzautjqhyblik
led_228s85s6h768,merch_apollo,order_9jrq8lqm49n4,INV-2026-00139,cust_0056,269583,INR,sale,2026-01-29T23:11:00Z,paid,pay_sqjs0jzq15plp4,Razorpay pay_sqjs0jzq15plp4
led_e51fyryxrcli,merch_urbanco,order_bt9lqff2399h,INV-2026-00171,cust_0052,291424,INR,sale,2026-01-13T14:43:00Z,paid,pay_e1mi3prn6hw9oz,Razorpay pay_e1mi3prn6hw9oz
led_yoqqlx4kdfo9,merch_lenskart,order_b6r6sq8m5td6,INV-2026-00149,cust_0075,318823,INR,sale,2026-03-10T16:06:00Z,paid,pay_hmzld674e3yd95,Razorpay pay_hmzld674e3yd95
led_pcuudpi97syl,merch_urbanco,order_f8v80b8b79fs,INV-2026-00174,cust_0365,822352,INR,sale,2026-04-02T11:06:00Z,paid,pay_fxen1rmg4c1uhg,Razorpay pay_fxen1rmg4c1uhg
led_lczqozv3sdj8,merch_nykaa,order_wjyeojl3f33o,INV-2026-00157,cust_0053,1555733,INR,sale,2026-06-29T02:51:00Z,paid,pay_elzec8rn207bx4,Razorpay pay_elzec8rn207bx4
led_uybkfgov0swl,merch_nykaa,order_1dbzzwgyuzj6,INV-2026-00158,cust_0333,61985,INR,sale,2026-05-31T03:16:00Z,paid,pay_kvjrk5yirnod7p,Razorpay pay_kvjrk5yirnod7p
led_svgyx4qw90hd,merch_nykaa,,INV-2026-00159,cust_0084,186089,INR,sale,2026-06-23T07:33:00Z,paid,,Razorpay pay_p4tgehmaas6x0m
led_ozm1whtcxeog,merch_apollo,order_w2idy530pd60,INV-2026-00148,cust_0463,501282,INR,sale,2026-06-16T06:10:00Z,paid,pay_ml9petdfy3o6vu,Razorpay pay_ml9petdfy3o6vu
led_ty1zvwi6twqu,merch_zomato,order_7q8qz4tljz5i,INV-2026-00159,cust_0317,83601,INR,sale,2026-01-21T06:53:00Z,paid,pay_bendbs7waee7qv,Razorpay pay_bendbs7waee7qv
led_z1zmj0e3c9me,merch_apollo,order_xdavg0c7riuh,INV-2026-00152,cust_0190,564029,INR,sale,2026-06-01T09:55:00Z,paid,pay_s5hpued397fs27,Razorpay pay_s5hpued397fs27
led_zlj3sgmfdh56,merch_zomato,order_6coos55pamcl,INV-2026-00161,cust_0095,342053,INR,sale,2026-04-28T16:52:00Z,paid,pay_b38tpfsslmnsje,Razorpay pay_b38tpfsslmnsje
led_rvihxp7l6r01,merch_zomato,order_uk07q0knv2hu,INV-2026-00162,cust_0285,90274,INR,sale,2026-02-16T22:04:00Z,paid,pay_opt90phtj0ln1e,Razorpay pay_opt90phtj0ln1e
led_rpng2pn139cn,merch_bluedart,order_icq6ivko8szy,INV-2026-00157,cust_0207,410779,INR,sale,2026-01-24T07:22:00Z,paid,pay_dzowa8ptbflq64,Razorpay pay_dzowa8ptbflq64
led_s58q4mh2wnp5,merch_urbanco,order_zfydke04pwgs,INV-2026-00190,cust_0003,167744,INR,sale,2026-02-03T13:29:00Z,paid,pay_jqio98m2sgtra5,Razorpay pay_jqio98m2sgtra5
