entity_id,merchant_id,entity_type,settlement_id,settlement_utr,order_id,amount_paise,currency,fee_paise,tax_paise,net_amount_paise,payment_method,captured_at,settled_at,description,notes,status
pay_tz2hyfcgqkyot8,merch_nykaa,payment,setl_0d72z3xdgz,3KUJE1XVZ0DSXBLF,order_o3b6d4w1rrqj,3044660,INR,54804,9865,2979991,netbanking,2026-03-30T08:49:00Z,2026-03-31T08:49:00Z,Order order_o3b6d4w1rrqj,{'customer_id': 'cust_0305'},captured
pay_5fsyu0x1lfwbyz,merch_urbanco,payment,setl_kw6v2xefm4,IL7AKO9A90YDHQGH,order_4b9eolsncvoh,885106,INR,15932,2868,866306,netbanking,2026-06-28T23:03:00Z,2026-06-30T23:03:00Z,Order order_4b9eolsncvoh,{'customer_id': 'cust_0008'},captured
pay_rudzjf7knqvrkt,merch_urbanco,payment,setl_kw6v2xefm4,2C52KQPK6G4EJC1S,order_aobqeaudagev,17730,INR,0,0,17730,upi,2026-01-30T10:33:00Z,2026-01-31T10:33:00Z,Order order_aobqeaudagev,{'customer_id': 'cust_0024'},captured
pay_6mtds9lf0e7kyh,merch_lenskart,payment,setl_aotum1hp6p,AD6M3UZVF0LC12FH,order_ojegh8z1kg13,50837,INR,0,0,50837,upi,2026-01-06T22:35:00Z,2026-01-08T22:35:00Z,Order order_ojegh8z1kg13,{'customer_id': 'cust_0041'},captured
pay_ri5rdx8l56u9c3,merch_apollo,payment,setl_my3ou14ghr,3GZ0YWR56ANW1JJE,order_cmwa5uboef1y,164000,INR,0,0,164000,upi,2026-04-25T11:51:00Z,2026-04-26T11:51:00Z,Order order_cmwa5uboef1y,{'customer_id': 'cust_0104'},captured
pay_yfjaoczyvhkm53,merch_zomato,payment,setl_r4tdgo2ytd,GPDX6R51MKZVND19,order_9efnnxwmt9we,653776,INR,13076,2354,638346,card,2026-02-09T22:36:00Z,2026-02-11T22:36:00Z,Order order_9efnnxwmt9we,{'customer_id': 'cust_0401'},captured
pay_47e10hnx8unach,merch_nykaa,payment,setl_0d72z3xdgz,PFWNZ4X9ZGDSJXOZ,order_3wv2nqzeelnm,47001,INR,0,0,47001,upi,2026-04-03T08:05:00Z,2026-04-04T08:05:00Z,Order order_3wv2nqzeelnm,{'customer_id': 'cust_0178'},captured
pay_badl1o9v1i26hj,merch_zomato,payment,setl_r4tdgo2ytd,XEEM2HQACCTH7MCL,order_4ajlab9gnos1,448134,INR,8066,1452,438616,wallet,2026-01-22T06:43:00Z,2026-01-24T06:43:00Z,Order order_4ajlab9gnos1,{'customer_id': 'cust_0003'},captured
pay_pv474vwl7bmatb,merch_bluedart,payment,setl_ye8b213k0k,ZSLUO5VPNVAAGNXX,order_4pi8989mfyg4,628502,INR,12570,2263,613669,card,2026-04-11T08:01:00Z,2026-04-12T08:01:00Z,Order order_4pi8989mfyg4,{'customer_id': 'cust_0484'},captured
pay_4oecmgs5mgdfwa,merch_lenskart,payment,setl_aotum1hp6p,GLZ2BWJMT7ZQ6W5R,order_kj6vqy992py8,27982,INR,0,0,27982,upi,2026-01-20T20:39:00Z,2026-01-22T20:39:00Z,Order order_kj6vqy992py8,{'customer_id': 'cust_0124'},captured
pay_lkawxbc7d9rvwd,merch_lenskart,payment,setl_aotum1hp6p,WP99LHEVQCQPBWV6,order_jcmyn6ttqfwn,268304,INR,4829,869,262606,netbanking,2026-04-15T23:06:00Z,2026-04-17T23:06:00Z,Order order_jcmyn6ttqfwn,{'customer_id': 'cust_0356'},captured
pay_xafznzmlb1407n,merch_bluedart,payment,setl_ye8b213k0k,6ZT0C8A6STL38MGX,order_jjjzjv90sh3n,50511,INR,0,0,50511,upi,2026-02-15T23:37:00Z,2026-02-16T23:37:00Z,Order order_jjjzjv90sh3n,{'customer_id': 'cust_0330'},captured
pay_vm2y3jpq0oewbw,merch_urbanco,payment,setl_5mtw5nll5z,BLB7BEZ0BIGO8VOF,order_n2i6q9tl0a1a,129971,INR,2599,468,126904,card,2026-03-21T05:39:00Z,2026-03-23T05:39:00Z,Order order_n2i6q9tl0a1a,{'customer_id': 'cust_0473'},captured
pay_78e6o8lun5121d,merch_apollo,payment,setl_unqlf313b9,5YHNW4OE3B6B4YAC,order_oqymujfufzhs,124460,INR,2240,403,121817,wallet,2026-01-06T04:54:00Z,2026-01-08T04:54:00Z,Order order_oqymujfufzhs,{'customer_id': 'cust_0443'},captured
pay_khbg05m1gdt3xq,merch_nykaa,payment,setl_0d72z3xdgz,GKGZSNSUG8MIA3JD,order_z1xwflxnmwer,234529,INR,4222,760,229547,netbanking,2026-01-24T03:16:00Z,2026-01-26T03:16:00Z,Order order_z1xwflxnmwer,{'customer_id': 'cust_0268'},captured
pay_kj3myiugfzivl8,merch_lenskart,payment,setl_aotum1hp6p,MI1H97107JP77USX,order_wuajltzybbil,177289,INR,0,0,177289,upi,2026-02-04T23:34:00Z,2026-02-06T23:34:00Z,Order order_wuajltzybbil,{'customer_id': 'cust_0233'},captured
pay_hy85l5ul1vqf5e,merch_zomato,payment,setl_r4tdgo2ytd,U5HMU3RKYRWRADSW,order_9h3ho5qk5ppa,257847,INR,6446,1160,250241,emi,2026-01-09T03:32:00Z,2026-01-11T03:32:00Z,Order order_9h3ho5qk5ppa,{'customer_id': 'cust_0435'},captured
pay_0t8zjewmx01wrr,merch_zomato,payment,setl_r4tdgo2ytd,MVNHEIKFOIP63VVS,order_ahk1k4h1jwte,47715,INR,954,172,46589,card,2026-04-12T22:32:00Z,2026-04-14T22:32:00Z,Order order_ahk1k4h1jwte,{'customer_id': 'cust_0460'},captured
pay_x492vl031p5mnx,merch_urbanco,payment,setl_5mtw5nll5z,B86JYJH5CN5SPCD3,order_mea9ggkmrlbd,18909,INR,0,0,18909,upi,2026-04-07T22:09:00Z,2026-04-09T22:09:00Z,Order order_mea9ggkmrlbd,{'customer_id': 'cust_0424'},captured
pay_pxlbsrwb16zz6a,merch_urbanco,payment,setl_5mtw5nll5z,0T0RFM6K44ULDF7S,order_9joo7gay2v0a,130336,INR,0,0,130336,upi,2026-03-12T04:43:00Z,2026-03-14T04:43:00Z,Order order_9joo7gay2v0a,{'customer_id': 'cust_0118'},captured
pay_eiyja9qrc5njd1,merch_zomato,payment,setl_e10cbloqhs,V5DPJQCL5JKABW8D,order_1dj7f4molcor,566587,INR,10199,1836,554552,netbanking,2026-01-26T12:10:00Z,2026-01-27T12:10:00Z,Order order_1dj7f4molcor,{'customer_id': 'cust_0046'},captured
pay_twd0sl06pc9v1c,merch_zomato,payment,setl_e10cbloqhs,AT94BPGKICOVQWUR,order_h7g61m8opcqj,1153482,INR,0,0,1153482,upi,2026-06-14T02:36:00Z,2026-06-16T02:36:00Z,Order order_h7g61m8opcqj,{'customer_id': 'cust_0152'},captured
pay_29x1mtln113gjh,merch_urbanco,payment,setl_5mtw5nll5z,9B1A7SKYBZD1KCT1,order_4mrof2nsavnr,746801,INR,0,0,746801,upi,2026-06-27T13:34:00Z,2026-06-28T13:34:00Z,Order order_4mrof2nsavnr,{'customer_id': 'cust_0142'},captured
pay_mycc5xnrolgfgt,merch_urbanco,payment,setl_5mtw5nll5z,FB35T2D1VX7TR8FB,order_w69qxzw70uzo,132846,INR,2657,478,129711,card,2026-05-08T09:52:00Z,2026-05-10T09:52:00Z,Order order_w69qxzw70uzo,{'customer_id': 'cust_0446'},captured
pay_a444k8as0d3qur,merch_nykaa,payment,setl_243rncp2mi,1GP23LB2JLOQYPM5,order_g8375vf42427,776309,INR,0,0,776309,upi,2026-01-22T20:27:00Z,2026-01-24T20:27:00Z,Order order_g8375vf42427,{'customer_id': 'cust_0243'},captured
pay_ovth6rlfshqosz,merch_urbanco,payment,setl_5mtw5nll5z,PXNN8J4V7RXVJVZA,order_lqds6oifp476,396373,INR,7927,1427,387019,card,2026-05-09T10:18:00Z,2026-05-10T10:18:00Z,Order order_lqds6oifp476,{'customer_id': 'cust_0416'},captured
pay_uswkiktiut1p2x,merch_apollo,payment,setl_unqlf313b9,TNJ54KRN9UT35MOA,order_llzwcjynqiea,211066,INR,4221,760,206085,card,2026-03-19T16:12:00Z,2026-03-20T16:12:00Z,Order order_llzwcjynqiea,{'customer_id': 'cust_0249'},captured
pay_cdx173u27stijp,merch_bluedart,payment,setl_kow28zjh09,ZC68DE7KEHVOB6VI,order_1yeizog7vk0t,126589,INR,2532,456,123601,card,2026-01-30T12:49:00Z,2026-01-31T12:49:00Z,Order order_1yeizog7vk0t,{'customer_id': 'cust_0111'},captured
pay_od63oarzii4ztt,merch_zomato,payment,setl_e10cbloqhs,JAVNY535J431X9MB,order_ryq5urysbq81,329805,INR,8245,1484,320076,emi,2026-03-19T04:55:00Z,2026-03-21T04:55:00Z,Order order_ryq5urysbq81,{'customer_id': 'cust_0154'},captured
pay_iud1xszysl8oea,merch_lenskart,payment,setl_8msqkv5blg,43DUU019FDKY8CL1,order_axgi7eeckz3b,769791,INR,15396,2771,751624,card,2026-01-23T16:12:00Z,2026-01-25T16:12:00Z,Order order_axgi7eeckz3b,{'customer_id': 'cust_0431'},captured
pay_h10ss4q361ze7s,merch_lenskart,payment,setl_8msqkv5blg,C6VK8YO6BAG1328K,order_fjrcb6nneftk,61356,INR,0,0,61356,upi,2026-04-27T20:07:00Z,2026-04-30T20:07:00Z,Order order_fjrcb6nneftk,{'customer_id': 'cust_0363'},captured
pay_sm75vkqdih3q39,merch_apollo,payment,setl_mbcw6hzs4i,FDBBODVC4QXBJCQW,order_726obrqquatw,52484,INR,1050,189,51245,card,2026-03-10T01:19:00Z,2026-03-12T01:19:00Z,Order order_726obrqquatw,{'customer_id': 'cust_0198'},captured
pay_ml5s9zog94dr37,merch_nykaa,payment,setl_243rncp2mi,K5OII6Z0LH01XKEX,order_u5juab8ilc6p,811652,INR,16233,2922,792497,card,2026-05-25T02:30:00Z,2026-05-27T02:30:00Z,Order order_u5juab8ilc6p,{'customer_id': 'cust_0434'},captured
pay_z8vmypxnz6vhwz,merch_bluedart,payment,setl_kow28zjh09,AL0JQHT5VI8ONYYJ,order_jqsgy9acaypg,2127884,INR,38302,6894,2082688,netbanking,2026-03-26T10:29:00Z,2026-03-28T10:29:00Z,Order order_jqsgy9acaypg,{'customer_id': 'cust_0210'},captured
pay_gxkoforpsc6dpb,merch_bluedart,payment,setl_kow28zjh09,B5ICMCEGASAW9YW7,order_xpfdytljv175,171355,INR,3427,617,167311,card,2026-06-29T20:21:00Z,2026-06-30T20:21:00Z,Order order_xpfdytljv175,{'customer_id': 'cust_0476'},captured
pay_jco4bl4iao6x58,merch_lenskart,payment,setl_8msqkv5blg,12O2FAWSMTETTNRI,order_j4ka495fdytd,33223,INR,0,0,33223,upi,2026-04-03T01:56:00Z,2026-04-10T01:56:00Z,Order order_j4ka495fdytd,{'customer_id': 'cust_0166'},captured
pay_3oyj0qh9eznkn2,merch_zomato,payment,setl_75kjhjwm09,2O60WNKV3H7CQG0O,order_scb02x88jh7e,1537658,INR,30753,5536,1501369,card,2026-02-18T15:50:00Z,2026-02-20T15:50:00Z,Order order_scb02x88jh7e,{'customer_id': 'cust_0458'},captured
pay_5p535le950luwj,merch_apollo,payment,setl_mbcw6hzs4i,VQF1666MHD7RS35I,order_by5ifk7j7ty5,77929,INR,0,0,77929,upi,2026-01-10T05:52:00Z,2026-01-11T05:52:00Z,Order order_by5ifk7j7ty5,{'customer_id': 'cust_0381'},captured
pay_ehnv4q7nrdfo1q,merch_lenskart,payment,setl_8msqkv5blg,VARWISE2Y5Q2CL1D,order_515fad4bc1ep,163885,INR,3278,590,160017,card,2026-06-14T11:01:00Z,2026-06-21T11:01:00Z,Order order_515fad4bc1ep,{'customer_id': 'cust_0178'},captured
pay_sst7oc7kcx3p9t,merch_zomato,payment,setl_75kjhjwm09,8R2WELZYTIDNJ3WK,order_wp75x4azehh2,74847,INR,0,0,74847,upi,2026-04-25T02:12:00Z,2026-04-27T02:12:00Z,Order order_wp75x4azehh2,{'customer_id': 'cust_0418'},captured
pay_ii9vzdruuhivca,merch_bluedart,payment,setl_asrvbb1v54,TP2G4BY5UV7V5OIH,order_ils7lnhrygua,41168,INR,0,0,41168,upi,2026-02-28T06:26:00Z,2026-03-02T06:26:00Z,Order order_ils7lnhrygua,{'customer_id': 'cust_0023'},captured
pay_pukc8ye6zul3nw,merch_nykaa,payment,setl_m2tthrsgdc,X0EHPS21R6RDYGVF,order_xj7jwbhqi74x,84229,INR,1516,273,82440,netbanking,2026-06-08T21:39:00Z,2026-06-10T21:39:00Z,Order order_xj7jwbhqi74x,{'customer_id': 'cust_0315'},captured
pay_kfau5gubm0uo9c,merch_bluedart,payment,setl_asrvbb1v54,IDQ04P5RWUOE1VCT,order_e8tn2hjgwe5v,1404886,INR,25288,4552,1375046,netbanking,2026-03-13T04:45:00Z,2026-03-14T04:45:00Z,Order order_e8tn2hjgwe5v,{'customer_id': 'cust_0345'},captured
pay_2bzautjqhyblik,merch_lenskart,payment,setl_71kpqc8qbh,VOWFNAX4FV8GB2IQ,order_tofiisza236c,126177,INR,2524,454,123199,card,2026-04-20T19:14:00Z,2026-04-21T19:14:00Z,Order order_tofiisza236c,{'customer_id': 'cust_0370'},captured
pay_sqjs0jzq15plp4,merch_apollo,payment,setl_mbcw6hzs4i,R8W1BO6HB9XIVIOV,order_9jrq8lqm49n4,269583,INR,4852,873,263858,netbanking,2026-01-29T23:11:00Z,2026-01-31T23:11:00Z,Order order_9jrq8lqm49n4,{'customer_id': 'cust_0056'},captured
pay_e1mi3prn6hw9oz,merch_urbanco,payment,setl_5gosdl9wco,45UU7NMCRVF7UIA4,order_bt9lqff2399h,291424,INR,5246,944,285234,netbanking,2026-01-13T14:43:00Z,2026-01-16T14:43:00Z,Order order_bt9lqff2399h,{'customer_id': 'cust_0052'},captured
pay_hmzld674e3yd95,merch_lenskart,payment,setl_71kpqc8qbh,19XFD69RK9W603SI,order_b6r6sq8m5td6,318823,INR,6376,1148,311299,card,2026-03-10T16:06:00Z,2026-03-12T16:06:00Z,Order order_b6r6sq8m5td6,{'customer_id': 'cust_0075'},captured
pay_fxen1rmg4c1uhg,merch_urbanco,payment,setl_5gosdl9wco,0E98XWYU3BR13M83,order_f8v80b8b79fs,822352,INR,16447,2960,802945,card,2026-04-02T11:06:00Z,2026-04-05T11:06:00Z,Order order_f8v80b8b79fs,{'customer_id': 'cust_0365'},captured
pay_elzec8rn207bx4,merch_nykaa,payment,setl_m2tthrsgdc,T4CIQZ2O1OMP497V,order_wjyeojl3f33o,1555733,INR,0,0,1555733,upi,2026-06-29T02:51:00Z,2026-07-01T02:51:00Z,Order order_wjyeojl3f33o,{'customer_id': 'cust_0053'},captured
pay_kvjrk5yirnod7p,merch_nykaa,payment,setl_m2tthrsgdc,V8REM8XZ8W0XAD6J,order_1dbzzwgyuzj6,61985,INR,1550,279,60156,emi,2026-05-31T03:16:00Z,2026-06-02T03:16:00Z,Order order_1dbzzwgyuzj6,{'customer_id': 'cust_0333'},captured
pay_p4tgehmaas6x0m,merch_nykaa,payment,setl_m2tthrsgdc,Q81MQFEPG3SQ9YAS,order_kgv33qzxvf08,186089,INR,0,0,186089,upi,2026-06-23T07:33:00Z,2026-06-24T07:33:00Z,Order order_kgv33qzxvf08,{'customer_id': 'cust_0084'},captured
pay_ml9petdfy3o6vu,merch_apollo,payment,setl_ueqo5pt7sr,KM1TP7G0GWRWT7R3,order_w2idy530pd60,501282,INR,0,0,501282,upi,2026-06-16T06:10:00Z,2026-06-18T06:10:00Z,Order order_w2idy530pd60,{'customer_id': 'cust_0463'},captured
pay_bendbs7waee7qv,merch_zomato,payment,setl_e0umosjkft,I8FEM96KP39DAJVJ,order_7q8qz4tljz5i,83601,INR,0,0,83601,upi,2026-01-21T06:53:00Z,2026-01-22T06:53:00Z,Order order_7q8qz4tljz5i,{'customer_id': 'cust_0317'},captured
pay_s5hpued397fs27,merch_apollo,payment,setl_ueqo5pt7sr,FG5YX7NSRN5N396W,order_xdavg0c7riuh,564029,INR,0,0,564029,upi,2026-06-01T09:55:00Z,2026-06-03T09:55:00Z,Order order_xdavg0c7riuh,{'customer_id': 'cust_0190'},captured
pay_b38tpfsslmnsje,merch_zomato,payment,setl_3n275o118r,B8EZPA5YUCTLFT8U,order_6coos55pamcl,342053,INR,6841,1231,333981,card,2026-04-28T16:52:00Z,2026-04-30T16:52:00Z,Order order_6coos55pamcl,{'customer_id': 'cust_0095'},captured
pay_opt90phtj0ln1e,merch_zomato,payment,setl_3n275o118r,WS48EUBZUFNVPXMR,order_uk07q0knv2hu,90274,INR,1625,292,88357,wallet,2026-02-16T22:04:00Z,2026-02-19T22:04:00Z,Order order_uk07q0knv2hu,{'customer_id': 'cust_0285'},captured
pay_dzowa8ptbflq64,merch_bluedart,payment,setl_asrvbb1v54,9FMLD4YGIJO2JWXC,order_icq6ivko8szy,410779,INR,0,0,410779,upi,2026-01-24T07:22:00Z,2026-01-26T07:22:00Z,Order order_icq6ivko8szy,{'customer_id': 'cust_0207'},captured
pay_jqio98m2sgtra5,merch_urbanco,payment,setl_g44bhb9q3r,3S48NUK76T4GI1CI,order_zfydke04pwgs,167744,INR,4194,755,162795,emi,2026-02-03T13:29:00Z,2026-02-10T13:29:00Z,Order order_zfydke04pwgs,{'customer_id': 'cust_0003'},captured
