record_id,merchant_id,transaction_date,value_date,description,reference_number,debit_amount_paise,credit_amount_paise,balance_paise,bank_name,account_number
banktxn_ujoubowqc05ede8v,merch_zomato,2026-06-16,2026-06-16,NEFT/RAZORPAY/AT94BPGKICOVQWUR/setl_e10cbloqhs,AT94BPGKICOVQWUR,,0,,ICICI,XXXXXX8830
banktxn_7eup1tb0d9hxc9et,merch_urbanco,2026-06-28,2026-06-28,NEFT/RAZORPAY/9B1A7SKYBZD1KCT1/setl_5mtw5nll5z,9B1A7SKYBZD1KCT1,,0,,Axis,XXXXXX1147
banktxn_klxy757astq6n6y1,merch_urbanco,2026-05-10,2026-05-10,NEFT/RAZORPAY/FB35T2D1VX7TR8FB/setl_5mtw5nll5z,FB35T2D1VX7TR8FB,,129711,,Axis,XXXXXX1147
banktxn_1czmdub8txeb0ald,merch_nykaa,2026-01-24,2026-01-24,NEFT/RAZORPAY/1GP23LB2JLOQYPM5/setl_243rncp2mi,1GP23LB2JLOQYPM5,,776309,,RazorpayX,RZPX00XXXX2201
banktxn_kqfhdbk50751azxc,merch_urbanco,2026-05-10,2026-05-10,NEFT/RAZORPAY/PXNN8J4V7RXVJVZA/setl_5mtw5nll5z,PXNN8J4V7RXVJVZA,,387019,,Axis,XXXXXX1147
banktxn_opy5y3n8s912zkgp,merch_apollo,2026-03-20,2026-03-20,NEFT/RAZORPAY/TNJ54KRN9UT35MOA/setl_unqlf313b9,TNJ54KRN9UT35MOA,,206085,,HDFC,XXXXXX4021
banktxn_41esm6j6ohzqoxzb,merch_bluedart,2026-01-31,2026-01-31,NEFT/RAZORPAY/ZC68DE7KEHVOB6VI/setl_kow28zjh09,ZC68DE7KEHVOB6VI,,123601,,Kotak,XXXXXX5567
banktxn_d3om67uqzak7k9ww,merch_zomato,2026-03-21,2026-03-21,NEFT/RAZORPAY/JAVNY535J431X9MB/setl_e10cbloqhs,JAVNY535J431X9MB,,320076,,ICICI,XXXXXX8830
banktxn_rbtj5nu3wxcawp2g,merch_lenskart,2026-01-25,2026-01-25,NEFT/RAZORPAY/43DUU019FDKY8CL1/setl_8msqkv5blg,43DUU019FDKY8CL1,,251715,,HDFC,XXXXXX9910
banktxn_cvly5yel22b9zuh0,merch_lenskart,2026-04-15,2026-04-15,NEFT/RAZORPAY/C6VK8YO6BAG1328K/setl_8msqkv5blg,C6VK8YO6BAG1328K,,61356,,HDFC,XXXXXX9910
banktxn_4822ruzsart7nr5j,merch_apollo,2026-03-12,2026-03-12,NEFT/RAZORPAY/FDBBODVC4QXBJCQW/setl_mbcw6hzs4i,FDBBODVC4QXBJCQW,,51245,,HDFC,XXXXXX4021
banktxn_0ha1tp62tyrl5e66,merch_nykaa,2026-05-27,2026-05-27,NEFT/RAZORPAY/K5OII6Z0LH01XKEX/setl_243rncp2mi,K5OII6Z0LH01XKEX,,792497,,RazorpayX,RZPX00XXXX2201
banktxn_3qr59hm154r26ah7,merch_bluedart,2026-03-28,2026-03-28,NEFT/RAZORPAY/AL0JQHT5VI8ONYYJ/setl_kow28zjh09,AL0JQHT5VI8ONYYJ,,2082688,,Kotak,XXXXXX5567
banktxn_mqno0i3bztijtt1o,merch_bluedart,2026-06-30,2026-06-30,NEFT/RAZORPAY/B5ICMCEGASAW9YW7/setl_kow28zjh09,B5ICMCEGASAW9YW7,,16731100,,Kotak,XXXXXX5567
banktxn_61zjn82u8lh0cvog,merch_lenskart,2026-04-10,2026-04-10,NEFT/RAZORPAY/12O2FAWSMTETTNRI/setl_8msqkv5blg,12O2FAWSMTETTNRI,,33223,,HDFC,XXXXXX9910
banktxn_h6n67w8bai7ean34,merch_zomato,2026-02-20,2026-02-20,NEFT/RAZORPAY/2O60WNKV3H7CQG0O/setl_75kjhjwm09,2O60WNKV3H7CQG0O,,1501369,,ICICI,XXXXXX8830
banktxn_70jzx81qgmo911zc,merch_apollo,2026-01-11,2026-01-11,NEFT/RAZORPAY/VQF1666MHD7RS35I/setl_mbcw6hzs4i,VQF1666MHD7RS35I,,77929,,HDFC,XXXXXX4021
banktxn_h82p9wlx0h8izl64,merch_lenskart,2026-06-21,2026-06-21,NEFT/RAZORPAY/VARWISE2Y5Q2CL1D/setl_8msqkv5blg,VARWISE2Y5Q2CL1D,,160017,,HDFC,XXXXXX9910
banktxn_zia0jngbwvotlrsk,merch_zomato,2026-04-27,2026-04-27,NEFT/RAZORPAY/8R2WELZYTIDNJ3WK/setl_75kjhjwm09,8R2WELZYTIDNJ3WK,,19835,,ICICI,XXXXXX8830
banktxn_jbzcodbhv20jankh,merch_bluedart,2026-03-02,2026-03-02,NEFT/RAZORPAY/TP2G4BY5UV7V5OIH/setl_asrvbb1v54,TP2G4BY5UV7V5OIH,,41168,,Kotak,XXXXXX5567
banktxn_w41pfv0sa4zn2z88,merch_nykaa,2026-06-10,2026-06-10,NEFT/RAZORPAY/X0EHPS21R6RDYGVF/setl_m2tthrsgdc,X0EHPS21R6RDYGVF,,82440,,RazorpayX,RZPX00XXXX2201
banktxn_a9kunygxfpd7s26d,merch_bluedart,2026-03-14,2026-03-14,NEFT/RAZORPAY/IDQ04P5RWUOE1VCT/setl_asrvbb1v54,IDQ04P5RWUOE1VCT,,1375046,,Kotak,XXXXXX5567
banktxn_neka4v3lu8ovtzc2,merch_lenskart,2026-04-21,2026-04-21,NEFT/RAZORPAY/VOWFNAX4FV8GB2IQ/setl_71kpqc8qbh,VOWFNAX4FV8GB2IQ,,123199,,HDFC,XXXXXX9910
banktxn_xm7drx4hy1hhoelz,merch_apollo,2026-01-31,2026-01-31,NEFT/RAZORPAY/R8W1BO6HB9XIVIOV/setl_mbcw6hzs4i,R8W1BO6HB9XIVIOV,,263858,,HDFC,XXXXXX4021
banktxn_6l86arfq0v2ucnn6,merch_urbanco,2026-01-16,2026-01-16,NEFT/RAZORPAY/45UU7NMCRVF7UIA4/setl_5gosdl9wco,45UU7NMCRVF7UIA4,,285234,,Axis,XXXXXX1147
banktxn_yzyu40mgxi2hfz33,merch_lenskart,2026-03-12,2026-03-12,NEFT/RAZORPAY/19XFD69RK9W603SI/setl_71kpqc8qbh,19XFD69RK9W603SI,,311299,,HDFC,XXXXXX9910
banktxn_r71xi61ovutlc8fz,merch_urbanco,2026-04-05,2026-04-05,NEFT/RAZORPAY/0E98XWYU3BR13M83/setl_5gosdl9wco,0E98XWYU3BR13M83,,802945,,Axis,XXXXXX1147
banktxn_ju8qvbdj2ryysv9u,merch_nykaa,2026-07-01,2026-07-01,NEFT/RAZORPAY/T4CIQZ2O1OMP497V/setl_m2tthrsgdc,T4CIQZ2O1OMP497V,,1555733,,RazorpayX,RZPX00XXXX2201
banktxn_c29m9208x1iaqz2y,merch_nykaa,2026-06-02,2026-06-02,NEFT/RAZORPAY/V8REM8XZ8W0XAD6J/setl_m2tthrsgdc,V8REM8XZ8W0XAD6J,,60156,,RazorpayX,RZPX00XXXX2201
banktxn_5azzbqf71pytbnj2,merch_nykaa,2026-06-24,2026-06-24,NEFT/RAZORPAY/Q81MQFEPG3SQ9YAS/setl_m2tthrsgdc,Q81MQFEPG3SQ9YAS,,186089,,RazorpayX,RZPX00XXXX2201
banktxn_ufez963b3267hx87,merch_apollo,2026-06-18,2026-06-18,NEFT/RAZORPAY/KM1TP7G0GWRWT7R3/setl_ueqo5pt7sr,KM1TP7G0GWRWT7R3,,501282,,HDFC,XXXXXX4021
banktxn_pxu8v5zmm4et3dms,merch_zomato,2026-01-22,2026-01-22,NEFT/RAZORPAY/I8FEM96KP39DAJVJ/setl_e0umosjkft,I8FEM96KP39DAJVJ,,83601,,ICICI,XXXXXX8830
banktxn_pglz85j7n5uqfwq5,merch_apollo,2026-06-03,2026-06-03,NEFT/RAZORPAY/FG5YX7NSRN5N396W/setl_ueqo5pt7sr,FG5YX7NSRN5N396W,,564029,,HDFC,XXXXXX4021
banktxn_m6d4kxo91u4dxgut,merch_zomato,2026-04-30,2026-04-30,NEFT/RAZORPAY/B8EZPA5YUCTLFT8U/setl_3n275o118r,B8EZPA5YUCTLFT8U,,333981,,ICICI,XXXXXX8830
banktxn_g9qmd3kiu5vsg6rx,merch_zomato,2026-02-19,2026-02-19,NEFT/RAZORPAY/WS48EUBZUFNVPXMR/setl_3n275o118r,WS48EUBZUFNVPXMR,,88357,,ICICI,XXXXXX8830
banktxn_lpciv6rzx36ut53y,merch_bluedart,2026-01-26,2026-01-26,NEFT/RAZORPAY/9FMLD4YGIJO2JWXC/setl_asrvbb1v54,9FMLD4YGIJO2JWXC,,0,,Kotak,XXXXXX5567
banktxn_bytkpsc7637too0b,merch_urbanco,2026-02-10,2026-02-10,NEFT/RAZORPAY/3S48NUK76T4GI1CI/setl_g44bhb9q3r,3S48NUK76T4GI1CI,,162795,,Axis,XXXXXX1147
