source_a,source_a_id,source_b,source_b_id,confidence,label,competing_candidates,abstention_reason,a_amount_paise,b_amount_paise,a_utr,b_utr,a_order_id,b_order_id
razorpay,rzp_norm_pay_2wzvvgvnhifiwl,merchant,merch_norm_led_mw9figlfxlrn,1.0,AUTO_MATCH,0,,147124,147124,ZUI1G91UQTM5JSMC,,order_8mcstg1fuotq,order_8mcstg1fuotq
razorpay,rzp_norm_pay_2yx2l14u6qjhkm,bank,bank_norm_banktxn_3g273j4gloha8t78,1.0,AUTO_MATCH,0,,211474,206982,61E3086KREA5CNY0,61E3086KREA5CNY0,order_p5zkv3pjtv7n,
razorpay,rzp_norm_pay_2yx2l14u6qjhkm,merchant,merch_norm_led_k9qs7xxfuvhk,1.0,AUTO_MATCH,0,,211474,211474,61E3086KREA5CNY0,,order_p5zkv3pjtv7n,order_p5zkv3pjtv7n
razorpay,rzp_norm_pay_2zfhrkghm1p0lw,bank,bank_norm_banktxn_cyitpo5mc26piv8x,1.0,AUTO_MATCH,0,,2424354,2372861,2VG9H5J91IMTSRBK,2VG9H5J91IMTSRBK,order_2q8tglprzeym,
razorpay,rzp_norm_pay_2zfhrkghm1p0lw,merchant,merch_norm_led_p7uioxk08o8s,1.0,AUTO_MATCH,0,,2424354,2424354,2VG9H5J91IMTSRBK,,order_2q8tglprzeym,order_2q8tglprzeym
razorpay,rzp_norm_pay_30iumzt268x1zt,bank,bank_norm_banktxn_wyqczi5o8yj6ggsi,1.0,AUTO_MATCH,0,,102932,102932,0XC36NCL8SZ12KQ2,0XC36NCL8SZ12KQ2,order_2ch67pcyq425,
razorpay,rzp_norm_pay_30iumzt268x1zt,merchant,merch_norm_led_o1nvafa4ycku,1.0,AUTO_MATCH,0,,102932,102932,0XC36NCL8SZ12KQ2,,order_2ch67pcyq425,order_2ch67pcyq425
razorpay,rzp_norm_pay_30pidj0d70hm82,bank,bank_norm_banktxn_01prz34yosug2fuw,1.0,AUTO_MATCH,0,,242101,236959,BYMMFNL92NO423QV,BYMMFNL92NO423QV,order_dr2wi44yj6el,
razorpay,rzp_norm_pay_30pidj0d70hm82,merchant,merch_norm_led_h8dcijne10pv,1.0,AUTO_MATCH,0,,242101,242101,BYMMFNL92NO423QV,,order_dr2wi44yj6el,order_dr2wi44yj6el
razorpay,rzp_norm_pay_32qfhtj5w0g829,merchant,merch_norm_led_33blmgpglffi,1.0,AUTO_MATCH,0,,199228,199228,WUOMSNMM8LWQZKOY,,order_ac0kumtfdrzb,order_ac0kumtfdrzb
razorpay,rzp_norm_pay_32sdxwkgpsejvi,merchant,merch_norm_led_8fzysqtor2oa,1.0,AUTO_MATCH,0,,44787,44787,V4XE96C0MI8YGBM4,,order_fpe2zh6d6xko,order_fpe2zh6d6xko
razorpay,rzp_norm_pay_36yzv3qyc99h35,bank,bank_norm_banktxn_lrnneh139rv5q4t8,1.0,AUTO_MATCH,0,,416703,406869,X6TN2TV94WZ1RQM3,X6TN2TV94WZ1RQM3,order_7obw15qy2tfa,
razorpay,rzp_norm_pay_36yzv3qyc99h35,merchant,merch_norm_led_tskelgd5r64y,1.0,AUTO_MATCH,0,,416703,416703,X6TN2TV94WZ1RQM3,,order_7obw15qy2tfa,order_7obw15qy2tfa
razorpay,rzp_norm_pay_376hlqvptsq4l8,bank,bank_norm_banktxn_st8kc93mbyhxzufn,1.0,AUTO_MATCH,0,,199081,194382,4UT289DZ0GMEJSWA,4UT289DZ0GMEJSWA,order_hp16u296srjl,
razorpay,rzp_norm_pay_376hlqvptsq4l8,merchant,merch_norm_led_wvbtacdlu1ag,1.0,AUTO_MATCH,0,,199081,199081,4UT289DZ0GMEJSWA,,order_hp16u296srjl,order_hp16u296srjl
razorpay,rzp_norm_pay_3f0bsu85td4pam,bank,bank_norm_banktxn_wvugvyo53i1soaoo,1.0,AUTO_MATCH,0,,163169,163169,T9PZTVFWXH5AXRSA,T9PZTVFWXH5AXRSA,order_2lmcars9hjwf,
razorpay,rzp_norm_pay_3f0bsu85td4pam,merchant,merch_norm_led_kbi6kve4w391,1.0,AUTO_MATCH,0,,163169,163169,T9PZTVFWXH5AXRSA,,order_2lmcars9hjwf,order_2lmcars9hjwf
razorpay,rzp_norm_pay_3fjgsrl2ht5lz2,bank,bank_norm_banktxn_5kw7186f4bn49f54,1.0,AUTO_MATCH,0,,74929,73337,LNWRQL8MGZCVIH5S,LNWRQL8MGZCVIH5S,order_801jocuoo2ho,
razorpay,rzp_norm_pay_3fjgsrl2ht5lz2,merchant,merch_norm_led_00l49tl6738c,1.0,AUTO_MATCH,0,,74929,74929,LNWRQL8MGZCVIH5S,,order_801jocuoo2ho,order_801jocuoo2ho
razorpay,rzp_norm_pay_3g7xvbsia2ilr7,bank,bank_norm_banktxn_1xny6qu2hrzr445g,1.0,AUTO_MATCH,0,,182247,182247,BELVES76A881SVNR,BELVES76A881SVNR,order_94cuvf0obo2j,
razorpay,rzp_norm_pay_3g7xvbsia2ilr7,merchant,merch_norm_led_mupwf871a5bc,1.0,AUTO_MATCH,0,,182247,182247,BELVES76A881SVNR,,order_94cuvf0obo2j,order_94cuvf0obo2j
razorpay,rzp_norm_pay_3l5kmc9dj4nksu,merchant,merch_norm_led_jp97cki5mv1q,1.0,AUTO_MATCH,0,,433135,433135,QAZZUHF79S628OUO,,order_lbij6za9aq7y,order_lbij6za9aq7y
razorpay,rzp_norm_pay_3l9de3bvpja1zp,bank,bank_norm_banktxn_0n69ora36mub37wl,1.0,AUTO_MATCH,0,,408432,396383,P68K3JTA8SUI9DDC,P68K3JTA8SUI9DDC,order_lrumpp4xiicz,
razorpay,rzp_norm_pay_3l9de3bvpja1zp,merchant,merch_norm_led_r9pf27fpvjbo,1.0,AUTO_MATCH,0,,408432,408432,P68K3JTA8SUI9DDC,,order_lrumpp4xiicz,order_lrumpp4xiicz
razorpay,rzp_norm_pay_3mbecjul04uzcm,bank,bank_norm_banktxn_43o62ib2f1udmezo,1.0,AUTO_MATCH,0,,116669,113916,YNMSU5U1SSNURR8T,YNMSU5U1SSNURR8T,order_qcoh2nxlwz46,
razorpay,rzp_norm_pay_3mbecjul04uzcm,merchant,merch_norm_led_x9w4kty10tzo,1.0,AUTO_MATCH,0,,116669,116669,YNMSU5U1SSNURR8T,,order_qcoh2nxlwz46,order_qcoh2nxlwz46
razorpay,rzp_norm_pay_3musu6r7u6onrm,bank,bank_norm_banktxn_gf0t1niufq37lv75,1.0,AUTO_MATCH,0,,425860,425860,11N9AI8ONCTCB854,11N9AI8ONCTCB854,order_pptqi2oxfcih,
razorpay,rzp_norm_pay_3musu6r7u6onrm,merchant,merch_norm_led_l2624p9q01w2,1.0,AUTO_MATCH,0,,425860,425860,11N9AI8ONCTCB854,,order_pptqi2oxfcih,order_pptqi2oxfcih
razorpay,rzp_norm_pay_3n3sqgyt6uvkgq,bank,bank_norm_banktxn_fvfcs4b685537xtw,1.0,AUTO_MATCH,0,,29173,28554,9LW4B9K2LOPYIGW9,9LW4B9K2LOPYIGW9,order_6bg3onyeys9u,
razorpay,rzp_norm_pay_3n3sqgyt6uvkgq,merchant,merch_norm_led_2fmzq34t3vi2,1.0,AUTO_MATCH,0,,29173,29173,9LW4B9K2LOPYIGW9,,order_6bg3onyeys9u,order_6bg3onyeys9u
razorpay,rzp_norm_pay_3ool3ggbs4vcpb,merchant,merch_norm_led_5nyl5ticbz2o,1.0,AUTO_MATCH,0,,810885,810885,4GS1V902OH9LP0WV,,order_v69yrd6sg624,order_v69yrd6sg624
razorpay,rzp_norm_pay_3oyegyrwv6ripa,bank,bank_norm_banktxn_yv3dbbk3w5ce9aug,1.0,AUTO_MATCH,0,,328272,328272,5012UUYF7XAQDUG4,5012UUYF7XAQDUG4,order_85vuco1kf0y4,
razorpay,rzp_norm_pay_3oyegyrwv6ripa,merchant,merch_norm_led_ingmiiuasxvb,1.0,AUTO_MATCH,0,,328272,328272,5012UUYF7XAQDUG4,,order_85vuco1kf0y4,order_85vuco1kf0y4
razorpay,rzp_norm_pay_3oyj0qh9eznkn2,bank,bank_norm_banktxn_h6n67w8bai7ean34,1.0,AUTO_MATCH,0,,1537658,1501369,2O60WNKV3H7CQG0O,2O60WNKV3H7CQG0O,order_scb02x88jh7e,
razorpay,rzp_norm_pay_3oyj0qh9eznkn2,merchant,merch_norm_led_18fbca7d8ykw,1.0,AUTO_MATCH,0,,1537658,1537658,2O60WNKV3H7CQG0O,,order_scb02x88jh7e,order_scb02x88jh7e
razorpay,rzp_norm_pay_3q9riplwyzvbhh,merchant,merch_norm_led_svun432dbar1,1.0,AUTO_MATCH,0,,582593,582593,F2X55982B4L68WM5,,order_jof59xh82btj,order_jof59xh82btj
razorpay,rzp_norm_pay_3rjtq4jj9swvfk,merchant,merch_norm_led_fd3berj6b9iu,1.0,AUTO_MATCH,0,,147662,147662,SNHECJEP1HKDBMBW,,order_kg3ibf7pv93r,order_kg3ibf7pv93r
razorpay,rzp_norm_pay_3rrv8lbscighm7,merchant,merch_norm_led_el1bbssgp0ce,1.0,AUTO_MATCH,0,,144339,144339,DHICV61XGALSMHBE,,order_2psvj940zc0q,order_2psvj940zc0q
razorpay,rzp_norm_pay_3rulrji1d5hwbb,bank,bank_norm_banktxn_3ta9zwic9yzqowx0,1.0,AUTO_MATCH,0,,1089564,1089564,6PZKMK09OIN0MXDP,6PZKMK09OIN0MXDP,order_74glvb1mnkea,
razorpay,rzp_norm_pay_3rulrji1d5hwbb,merchant,merch_norm_led_61plbxmijc2k,1.0,AUTO_MATCH,0,,1089564,1089564,6PZKMK09OIN0MXDP,,order_74glvb1mnkea,order_74glvb1mnkea
razorpay,rzp_norm_pay_3slpk8379fvpc4,bank,bank_norm_banktxn_rhuk9wpgo691r7se,1.0,AUTO_MATCH,0,,95810,93549,DSL68BPS4E6UNEP8,DSL68BPS4E6UNEP8,order_utjnha40obh5,
razorpay,rzp_norm_pay_3slpk8379fvpc4,merchant,merch_norm_led_10ayhk8h3ca6,1.0,AUTO_MATCH,0,,95810,95810,DSL68BPS4E6UNEP8,,order_utjnha40obh5,order_utjnha40obh5
razorpay,rzp_norm_pay_3vca6qpnp62s3y,merchant,merch_norm_led_yvlmzvkb3g4m,1.0,AUTO_MATCH,0,,384943,384943,QHB9TQGFJJQL8RM3,,order_p47v5dg09m21,order_p47v5dg09m21
razorpay,rzp_norm_pay_3x4qnclyn4nc93,merchant,merch_norm_led_2kjsphaihj9z,1.0,AUTO_MATCH,0,,216468,216468,AY03QGXQ7KSTDBHP,,order_azenfh9hl05k,order_azenfh9hl05k
razorpay,rzp_norm_pay_3x6jjiz391xi8t,bank,bank_norm_banktxn_rn9489mp9gietq99,1.0,AUTO_MATCH,0,,860552,835165,AR5A0K9WS1273OAI,AR5A0K9WS1273OAI,order_em685kuwrghx,
razorpay,rzp_norm_pay_3x6jjiz391xi8t,merchant,merch_norm_led_2rqmgnqqv3cs,1.0,AUTO_MATCH,0,,860552,860552,AR5A0K9WS1273OAI,,order_em685kuwrghx,order_em685kuwrghx
razorpay,rzp_norm_pay_42fsusf560akct,bank,bank_norm_banktxn_3so2knkyt2g9nest,1.0,AUTO_MATCH,0,,932418,910413,1VGRU8ETXY56XW96,1VGRU8ETXY56XW96,order_kedlyk7m4ih2,
razorpay,rzp_norm_pay_42fsusf560akct,merchant,merch_norm_led_qquf8nhpo1v0,1.0,AUTO_MATCH,0,,932418,932418,1VGRU8ETXY56XW96,,order_kedlyk7m4ih2,order_kedlyk7m4ih2
razorpay,rzp_norm_pay_44v3d0dtocv6ld,bank,bank_norm_banktxn_1tbh1uxsmg7z5mrd,1.0,AUTO_MATCH,0,,354249,345889,SWCPC4HRAJ69T67F,SWCPC4HRAJ69T67F,order_xwkjt9w68eno,
razorpay,rzp_norm_pay_44v3d0dtocv6ld,merchant,merch_norm_led_9pwrwl3shn63,1.0,AUTO_MATCH,0,,354249,354249,SWCPC4HRAJ69T67F,,order_xwkjt9w68eno,order_xwkjt9w68eno
razorpay,rzp_norm_pay_47e10hnx8unach,merchant,merch_norm_led_jgtn16tk0lqp,1.0,AUTO_MATCH,0,,47001,47001,PFWNZ4X9ZGDSJXOZ,,order_3wv2nqzeelnm,order_3wv2nqzeelnm
razorpay,rzp_norm_pay_481az5kuz3q439,bank,bank_norm_banktxn_wnqev55i9jc121ft,1.0,AUTO_MATCH,0,,109375,107052,DLF89CV7YM948OXI,DLF89CV7YM948OXI,order_8f47puzs1our,
razorpay,rzp_norm_pay_481az5kuz3q439,merchant,merch_norm_led_lfy9f4d9grmw,1.0,AUTO_MATCH,0,,109375,109375,DLF89CV7YM948OXI,,order_8f47puzs1our,order_8f47puzs1our
razorpay,rzp_norm_pay_49f01zltwm7ne9,bank,bank_norm_banktxn_yhss1v2r21vho6hf,1.0,AUTO_MATCH,0,,344539,334376,DQ2D1CH4FPLC8WKR,DQ2D1CH4FPLC8WKR,order_jbloo10y0lvy,
razorpay,rzp_norm_pay_49f01zltwm7ne9,merchant,merch_norm_led_fs23h5vjicoz,1.0,AUTO_MATCH,0,,344539,344539,DQ2D1CH4FPLC8WKR,,order_jbloo10y0lvy,order_jbloo10y0lvy
razorpay,rzp_norm_pay_4acrzxqo2wzbe9,bank,bank_norm_banktxn_c3w6i5hbesmshlhn,1.0,AUTO_MATCH,0,,893431,893431,S1D5UPY635DAHU3U,S1D5UPY635DAHU3U,order_fn64flabkgin,
razorpay,rzp_norm_pay_4acrzxqo2wzbe9,merchant,merch_norm_led_7sec04qlgwtp,1.0,AUTO_MATCH,0,,893431,893431,S1D5UPY635DAHU3U,,order_fn64flabkgin,order_fn64flabkgin
razorpay,rzp_norm_pay_4b5jnviik93d28,bank,bank_norm_banktxn_b5z2namuk31iug58,1.0,AUTO_MATCH,0,,329028,322039,NFB5AII0BCREI1G5,NFB5AII0BCREI1G5,order_uogtc1wz9j3c,
razorpay,rzp_norm_pay_4b5jnviik93d28,merchant,merch_norm_led_f9kjq05z57dj,1.0,AUTO_MATCH,0,,329028,329028,NFB5AII0BCREI1G5,,order_uogtc1wz9j3c,order_uogtc1wz9j3c
razorpay,rzp_norm_pay_4bw1q52ugppqvh,merchant,merch_norm_led_bo5gdpf6pbsl,1.0,AUTO_MATCH,0,,56164,56164,F3D9MCON9NKYSOVD,,order_u95t7aienorw,order_u95t7aienorw
razorpay,rzp_norm_pay_4ct2kj8jk53wbo,bank,bank_norm_banktxn_4yc1ej8h9i0orbwc,1.0,AUTO_MATCH,0,,95294,92483,FUOORRBAMEEYO5G5,FUOORRBAMEEYO5G5,order_441ckokhbb2b,
razorpay,rzp_norm_pay_4ct2kj8jk53wbo,merchant,merch_norm_led_hqccjxyefgdu,1.0,AUTO_MATCH,0,,95294,95294,FUOORRBAMEEYO5G5,,order_441ckokhbb2b,order_441ckokhbb2b
razorpay,rzp_norm_pay_4ct55pbi46ah79,bank,bank_norm_banktxn_tj8jageuni39mita,1.0,AUTO_MATCH,0,,263365,257150,S1IC41EXLQLKVXZS,S1IC41EXLQLKVXZS,order_v9dx1iqy8umq,
razorpay,rzp_norm_pay_4ct55pbi46ah79,merchant,merch_norm_led_ayibb9af72k8,1.0,AUTO_MATCH,0,,263365,263365,S1IC41EXLQLKVXZS,,order_v9dx1iqy8umq,order_v9dx1iqy8umq
razorpay,rzp_norm_pay_4ftft4jn2e47y2,bank,bank_norm_banktxn_i42eg5h5c4x67z6j,1.0,AUTO_MATCH,0,,59389,59389,GT5W768KO9JVQZZD,GT5W768KO9JVQZZD,order_9oo7g7fq0o51,
razorpay,rzp_norm_pay_4ftft4jn2e47y2,merchant,merch_norm_led_0l5eak7s0jjs,1.0,AUTO_MATCH,0,,59389,59389,GT5W768KO9JVQZZD,,order_9oo7g7fq0o51,order_9oo7g7fq0o51
razorpay,rzp_norm_pay_4g5fpc9mkxr6fd,bank,bank_norm_banktxn_x1zd3wuded24cx5z,1.0,AUTO_MATCH,0,,253120,245653,8DQU3WB7DNB94746,8DQU3WB7DNB94746,order_cd0mr6e647fv,
razorpay,rzp_norm_pay_4g5fpc9mkxr6fd,merchant,merch_norm_led_r1a1w9zqw7y7,1.0,AUTO_MATCH,0,,253120,253120,8DQU3WB7DNB94746,,order_cd0mr6e647fv,order_cd0mr6e647fv
razorpay,rzp_norm_pay_4h1yvwegctuy9j,bank,bank_norm_banktxn_nwusim8qdjwxy9cv,1.0,AUTO_MATCH,0,,95734,93701,5W602O9JAQMTXRDL,5W602O9JAQMTXRDL,order_2967rx9e5dvx,
razorpay,rzp_norm_pay_4h1yvwegctuy9j,merchant,merch_norm_led_9kjib8kck74t,1.0,AUTO_MATCH,0,,95734,95734,5W602O9JAQMTXRDL,,order_2967rx9e5dvx,order_2967rx9e5dvx
razorpay,rzp_norm_pay_4hq0rqo71oqfsj,bank,bank_norm_banktxn_3buazyqwe87b3zp5,1.0,AUTO_MATCH,0,,226656,221842,S5M066AK08C5Q20G,S5M066AK08C5Q20G,order_694xv2ol0r4h,
razorpay,rzp_norm_pay_4hq0rqo71oqfsj,merchant,merch_norm_led_gzi9n2tposwg,1.0,AUTO_MATCH,0,,226656,226656,S5M066AK08C5Q20G,,order_694xv2ol0r4h,order_694xv2ol0r4h
razorpay,rzp_norm_pay_4ipkgy6dba1p4m,bank,bank_norm_banktxn_2bceq1jhv1t1qr3m,1.0,AUTO_MATCH,0,,183987,183987,T20PB8K24SVL4TIY,T20PB8K24SVL4TIY,order_ak155suwsk1j,
razorpay,rzp_norm_pay_4ipkgy6dba1p4m,merchant,merch_norm_led_vok8udzf46ak,1.0,AUTO_MATCH,0,,183987,183987,T20PB8K24SVL4TIY,,order_ak155suwsk1j,order_ak155suwsk1j
razorpay,rzp_norm_pay_4j428hgdbmj0mr,bank,bank_norm_banktxn_imu44ruci94g956h,1.0,AUTO_MATCH,0,,127608,127608,D4XZV2R3JHO91DSI,D4XZV2R3JHO91DSI,order_xoi9p7vbht8v,
razorpay,rzp_norm_pay_4j428hgdbmj0mr,merchant,merch_norm_led_1tz4eroj80v3,1.0,AUTO_MATCH,0,,127608,127608,D4XZV2R3JHO91DSI,,order_xoi9p7vbht8v,order_xoi9p7vbht8v
razorpay,rzp_norm_pay_4kb2gw2jvpxve4,bank,bank_norm_banktxn_i7s04gar81dt3wty,1.0,AUTO_MATCH,0,,738482,721053,9DVI3VUHFEBKRBDW,9DVI3VUHFEBKRBDW,order_cts7qozi6qo6,
razorpay,rzp_norm_pay_4kb2gw2jvpxve4,merchant,merch_norm_led_a65q3a1g6y5f,1.0,AUTO_MATCH,0,,738482,738482,9DVI3VUHFEBKRBDW,,order_cts7qozi6qo6,order_cts7qozi6qo6
razorpay,rzp_norm_pay_4lqyf1nf4banap,bank,bank_norm_banktxn_ix0npj867wuj11hg,1.0,AUTO_MATCH,0,,94601,92591,AWQE2T1TX524268I,AWQE2T1TX524268I,order_hsiszt3rsoii,
razorpay,rzp_norm_pay_4lqyf1nf4banap,merchant,merch_norm_led_433sac4ib1id,1.0,AUTO_MATCH,0,,94601,94601,AWQE2T1TX524268I,,order_hsiszt3rsoii,order_hsiszt3rsoii
razorpay,rzp_norm_pay_4lyhrrzvd0c09w,bank,bank_norm_banktxn_0yu80tezauuut77w,1.0,AUTO_MATCH,0,,142295,142295,4N3AK8XNJR6F0YTC,4N3AK8XNJR6F0YTC,order_ldatbuorzegk,
razorpay,rzp_norm_pay_4lyhrrzvd0c09w,merchant,merch_norm_led_i8k8uwoc030s,1.0,AUTO_MATCH,0,,142295,142295,4N3AK8XNJR6F0YTC,,order_ldatbuorzegk,order_ldatbuorzegk
razorpay,rzp_norm_pay_4mg603osqaqvom,bank,bank_norm_banktxn_a36ldcqzygijf63p,1.0,AUTO_MATCH,0,,595498,595498,G64LAOA4Z5LU1RAR,G64LAOA4Z5LU1RAR,order_yo6ueas42i1k,
razorpay,rzp_norm_pay_4mg603osqaqvom,merchant,merch_norm_led_zv93n0r5iuc6,1.0,AUTO_MATCH,0,,595498,595498,G64LAOA4Z5LU1RAR,,order_yo6ueas42i1k,order_yo6ueas42i1k
razorpay,rzp_norm_pay_4ngfvct68j0plo,bank,bank_norm_banktxn_dsi4qv8jfg9ro4su,1.0,AUTO_MATCH,0,,178092,178092,KIVFKOHPN7CYBZ1T,KIVFKOHPN7CYBZ1T,order_lslr8jkcukbp,
razorpay,rzp_norm_pay_4ngfvct68j0plo,merchant,merch_norm_led_pywqy2ny56fm,1.0,AUTO_MATCH,0,,178092,178092,KIVFKOHPN7CYBZ1T,,order_lslr8jkcukbp,order_lslr8jkcukbp
razorpay,rzp_norm_pay_4od8djruajcwth,bank,bank_norm_banktxn_p2fahyi4dvqz7n46,1.0,AUTO_MATCH,0,,145434,142345,25ITMJPBQFBRTOB6,25ITMJPBQFBRTOB6,order_c09s4pfxlvtt,
razorpay,rzp_norm_pay_4od8djruajcwth,merchant,merch_norm_led_wkqsagdw2t14,1.0,AUTO_MATCH,0,,145434,145434,25ITMJPBQFBRTOB6,,order_c09s4pfxlvtt,order_c09s4pfxlvtt
razorpay,rzp_norm_pay_4oecmgs5mgdfwa,bank,bank_norm_banktxn_bnic6jkfql6cdxr7,1.0,AUTO_MATCH,0,,27982,27982,GLZ2BWJMT7ZQ6W5R,GLZ2BWJMT7ZQ6W5R,order_kj6vqy992py8,
razorpay,rzp_norm_pay_4oecmgs5mgdfwa,merchant,merch_norm_led_eqtio5r6r0kh,1.0,AUTO_MATCH,0,,27982,27982,GLZ2BWJMT7ZQ6W5R,,order_kj6vqy992py8,order_kj6vqy992py8
razorpay,rzp_norm_pay_4pelqh3tad8hub,bank,bank_norm_banktxn_z357n0bt65kbr52n,1.0,AUTO_MATCH,0,,554629,554629,AGSF58Q4OYN0U43M,AGSF58Q4OYN0U43M,order_wazkh035vxxb,
razorpay,rzp_norm_pay_4pelqh3tad8hub,merchant,merch_norm_led_es38c22t4rk0,1.0,AUTO_MATCH,0,,554629,554629,AGSF58Q4OYN0U43M,,order_wazkh035vxxb,order_wazkh035vxxb
razorpay,rzp_norm_pay_4rv3jl2ly98qse,bank,bank_norm_banktxn_fg8unnsotb47li1i,1.0,AUTO_MATCH,0,,263018,263018,5I939NFPJN29ZBF6,5I939NFPJN29ZBF6,order_6bdhexzx2jwm,
razorpay,rzp_norm_pay_4rv3jl2ly98qse,merchant,merch_norm_led_gc5xcjfrne52,1.0,AUTO_MATCH,0,,263018,263018,5I939NFPJN29ZBF6,,order_6bdhexzx2jwm,order_6bdhexzx2jwm
razorpay,rzp_norm_pay_4tk9gz4flfvoha,bank,bank_norm_banktxn_hvcst2h2qty4jnol,1.0,AUTO_MATCH,0,,567923,555860,YMCBZTFI155GVJTL,YMCBZTFI155GVJTL,order_wee0dmfn8p2x,
razorpay,rzp_norm_pay_4tk9gz4flfvoha,merchant,merch_norm_led_useo62cg1lud,1.0,AUTO_MATCH,0,,567923,567923,YMCBZTFI155GVJTL,,order_wee0dmfn8p2x,order_wee0dmfn8p2x
razorpay,rzp_norm_pay_4vwlxd9242zx40,bank,bank_norm_banktxn_hj5vwlzguv29d8wc,1.0,AUTO_MATCH,0,,248229,242370,JH70WYDJHG9LFVI8,JH70WYDJHG9LFVI8,order_uae99vjsxf25,
razorpay,rzp_norm_pay_4vwlxd9242zx40,merchant,merch_norm_led_534ns450ifsb,1.0,AUTO_MATCH,0,,248229,248229,JH70WYDJHG9LFVI8,,order_uae99vjsxf25,order_uae99vjsxf25
razorpay,rzp_norm_pay_4xhbn4mq5urnlz,bank,bank_norm_banktxn_cmqjvaqxjvhqhnk2,1.0,AUTO_MATCH,0,,91195,91195,C099ZBEFM9YSXV6N,C099ZBEFM9YSXV6N,order_a9enn8ykzv1r,
razorpay,rzp_norm_pay_4xhbn4mq5urnlz,merchant,merch_norm_led_t9xf607zm3xy,1.0,AUTO_MATCH,0,,91195,91195,C099ZBEFM9YSXV6N,,order_a9enn8ykzv1r,order_a9enn8ykzv1r
razorpay,rzp_norm_pay_4xot14yvydm1kj,bank,bank_norm_banktxn_zo8hcqz7c5ileiz0,1.0,AUTO_MATCH,0,,718064,702813,0VCG6FM1LH0SQGU7,0VCG6FM1LH0SQGU7,order_inc6z6e69mis,
razorpay,rzp_norm_pay_4xot14yvydm1kj,merchant,merch_norm_led_t81sygmxhlyj,1.0,AUTO_MATCH,0,,718064,718064,0VCG6FM1LH0SQGU7,,order_inc6z6e69mis,order_inc6z6e69mis
razorpay,rzp_norm_pay_4z7l5s50s1rtur,bank,bank_norm_banktxn_psk4imsu2e6u0nry,1.0,AUTO_MATCH,0,,778903,760521,IAMK0ENFFB526ALJ,IAMK0ENFFB526ALJ,order_c7d6pjkfzccp,
razorpay,rzp_norm_pay_4z7l5s50s1rtur,merchant,merch_norm_led_8nzcb24hdljn,1.0,AUTO_MATCH,0,,778903,778903,IAMK0ENFFB526ALJ,,order_c7d6pjkfzccp,order_c7d6pjkfzccp
razorpay,rzp_norm_pay_513ja29xzqq7py,bank,bank_norm_banktxn_o35ku65v7d86j18j,1.0,AUTO_MATCH,0,,44412,43469,ZG93DKC4R3U6V6DY,ZG93DKC4R3U6V6DY,order_242fi97cgwlj,
razorpay,rzp_norm_pay_513ja29xzqq7py,merchant,merch_norm_led_t0axz5i578yt,1.0,AUTO_MATCH,0,,44412,44412,ZG93DKC4R3U6V6DY,,order_242fi97cgwlj,order_242fi97cgwlj
razorpay,rzp_norm_pay_52vj7o7iaf97mi,bank,bank_norm_banktxn_v4tyhxxmroiwe31n,1.0,AUTO_MATCH,0,,86240,84205,4QZGMLAKBVJ408NI,4QZGMLAKBVJ408NI,order_34f5ldl3qrbo,
razorpay,rzp_norm_pay_52vj7o7iaf97mi,merchant,merch_norm_led_6lrsmpdnnwi9,1.0,AUTO_MATCH,0,,86240,86240,4QZGMLAKBVJ408NI,,order_34f5ldl3qrbo,order_34f5ldl3qrbo
razorpay,rzp_norm_pay_56lg7owbitt0mg,bank,bank_norm_banktxn_dejkrl6ly99d3jvp,1.0,AUTO_MATCH,0,,137731,133668,RUH1TMEM6CWFGNQA,RUH1TMEM6CWFGNQA,order_74g2rnhvpm6b,
razorpay,rzp_norm_pay_56lg7owbitt0mg,merchant,merch_norm_led_2lrsqnr5ahzd,1.0,AUTO_MATCH,0,,137731,137731,RUH1TMEM6CWFGNQA,,order_74g2rnhvpm6b,order_74g2rnhvpm6b
razorpay,rzp_norm_pay_56txt7y3cf5cvd,bank,bank_norm_banktxn_7z8x0foluvgi7q0d,1.0,AUTO_MATCH,0,,48897,48897,O6TWQZX00BD116LQ,O6TWQZX00BD116LQ,order_8pke2q245wvk,
razorpay,rzp_norm_pay_56txt7y3cf5cvd,merchant,merch_norm_led_pnm834j47xi6,1.0,AUTO_MATCH,0,,48897,48897,O6TWQZX00BD116LQ,,order_8pke2q245wvk,order_8pke2q245wvk
razorpay,rzp_norm_pay_56u99fek7fdnd5,bank,bank_norm_banktxn_iioza6pco8v0dxri,1.0,AUTO_MATCH,0,,176852,172678,1G6HSV5RZAYYB4Y8,1G6HSV5RZAYYB4Y8,order_nfmrayt8jm1h,
razorpay,rzp_norm_pay_56u99fek7fdnd5,merchant,merch_norm_led_se9ad88garcs,1.0,AUTO_MATCH,0,,176852,176852,1G6HSV5RZAYYB4Y8,,order_nfmrayt8jm1h,order_nfmrayt8jm1h
razorpay,rzp_norm_pay_57eeukadc6hfah,bank,bank_norm_banktxn_ifk7vwz6qgmu72i9,1.0,AUTO_MATCH,0,,285740,279671,WV2W4CBB3W9B3JIX,WV2W4CBB3W9B3JIX,order_5s0t69vwvqff,
razorpay,rzp_norm_pay_57eeukadc6hfah,merchant,merch_norm_led_l10bwia8h6v2,1.0,AUTO_MATCH,0,,285740,285740,WV2W4CBB3W9B3JIX,,order_5s0t69vwvqff,order_5s0t69vwvqff
