entity_id,merchant_id,entity_type,settlement_id,settlement_utr,order_id,amount_paise,currency,fee_paise,tax_paise,net_amount_paise,payment_method,captured_at,settled_at,description,notes,status
pay_a9secxb0inueme,merch_urbanco,payment,setl_jzsdq6081w,ZT2WBOV7WACO260V,order_8err5wm2up53,10465,INR,262,47,10156,emi,2026-06-18T23:18:00Z,2026-06-19T23:18:00Z,Order order_8err5wm2up53,{'customer_id': 'cust_0488'},captured
pay_z9bbmp3obldn3o,merch_zomato,payment,setl_n2p6lw4hzy,F0VKEZJ7ZK904EOB,order_fuf47y3hpvh6,189525,INR,3411,614,185500,wallet,2026-06-05T09:58:00Z,2026-06-06T09:58:00Z,Order order_fuf47y3hpvh6,{'customer_id': 'cust_0220'},captured
pay_cllu0zr5d4gnzj,merch_apollo,payment,setl_4m1mvohiti,3DIBCQA82FCJTIBG,order_cgkpoe54eyzn,555965,INR,0,0,555965,upi,2026-04-11T12:09:00Z,2026-04-13T12:09:00Z,Order order_cgkpoe54eyzn,{'customer_id': 'cust_0020'},captured
pay_zhrplbslacc8x9,merch_urbanco,payment,setl_jzsdq6081w,1ECGQTS47RTN0SR9,order_e0818lp6dd0e,116191,INR,0,0,116191,upi,2026-05-18T12:30:00Z,2026-05-21T12:30:00Z,Order order_e0818lp6dd0e,{'customer_id': 'cust_0485'},captured
pay_1q5pmy5981na9i,merch_zomato,payment,setl_n2p6lw4hzy,FT9QBIB2RO4LGW1Z,order_74kqd29kkper,179718,INR,3594,647,175477,card,2026-02-13T05:27:00Z,2026-02-16T05:27:00Z,Order order_74kqd29kkper,{'customer_id': 'cust_0279'},captured
pay_na0yx6hf48tsq7,merch_urbanco,payment,setl_jzsdq6081w,19PONPYOAM68KSDJ,order_tw7mqyfyjmvb,170380,INR,3067,552,166761,netbanking,2026-06-16T01:28:00Z,2026-06-18T01:28:00Z,Order order_tw7mqyfyjmvb,{'customer_id': 'cust_0158'},captured
pay_wcwj7qtfitxldp,merch_lenskart,payment,setl_jrosde65qs,WP0KA72AP8T2PPIZ,order_yy6oiy1gik0a,83001,INR,1660,299,81042,card,2026-06-08T19:29:00Z,2026-06-09T19:29:00Z,Order order_yy6oiy1gik0a,{'customer_id': 'cust_0213'},captured
pay_ndm9jsxi7t7mjt,merch_lenskart,payment,setl_jrosde65qs,C7XDQ54CFXBR2WUW,order_cgid2levwy1e,117086,INR,0,0,117086,upi,2026-04-25T15:30:00Z,2026-04-27T15:30:00Z,Order order_cgid2levwy1e,{'customer_id': 'cust_0416'},captured
pay_xjgl6hdrvaxpx6,merch_zomato,payment,setl_n2p6lw4hzy,FVY5HL01A6ST3NK9,order_5bd1dxwlry75,227753,INR,0,0,227753,upi,2026-04-26T02:47:00Z,2026-04-28T02:47:00Z,Order order_5bd1dxwlry75,{'customer_id': 'cust_0069'},captured
pay_99hyt1zu9ogqdb,merch_zomato,payment,setl_n2p6lw4hzy,Q66Y32CJOXR6OD3U,order_bn5vj9bi0gdb,247389,INR,4453,802,242134,netbanking,2026-05-04T21:01:00Z,2026-05-06T21:01:00Z,Order order_bn5vj9bi0gdb,{'customer_id': 'cust_0050'},captured
pay_z18hmmym7o2866,merch_apollo,payment,setl_4m1mvohiti,UZRWQ8DTO30WXHJT,order_7ky5arypiyqg,49926,INR,0,0,49926,upi,2026-06-16T15:53:00Z,2026-06-18T15:53:00Z,Order order_7ky5arypiyqg,{'customer_id': 'cust_0262'},captured
pay_znglw9j91cg04n,merch_apollo,payment,setl_4m1mvohiti,HPRS9363Z8H18Y5W,order_dkfhqq1skogi,69957,INR,1259,227,68471,netbanking,2026-01-25T17:51:00Z,2026-01-28T17:51:00Z,Order order_dkfhqq1skogi,{'customer_id': 'cust_0233'},captured
pay_6vcyz5x9tf0rej,merch_zomato,payment,setl_n2p6lw4hzy,1PPG1M662B5ANJCH,order_eliwwb4xxhqy,92673,INR,0,0,92673,upi,2026-03-14T21:56:00Z,2026-03-17T21:56:00Z,Order order_eliwwb4xxhqy,{'customer_id': 'cust_0046'},captured
pay_zq26o9m3wg6itx,merch_urbanco,payment,setl_jzsdq6081w,71UAZXSX0U8T3ET7,order_ln074dslelxa,21336,INR,0,0,21336,upi,2026-05-08T03:22:00Z,2026-05-10T03:22:00Z,Order order_ln074dslelxa,{'customer_id': 'cust_0409'},captured
pay_20agic8dpba7p2,merch_urbanco,payment,setl_jzsdq6081w,4R7FN95K37QJ9O40,order_oozmtgpu1osm,637906,INR,12758,2296,622852,card,2026-04-04T12:00:00Z,2026-04-06T12:00:00Z,Order order_oozmtgpu1osm,{'customer_id': 'cust_0162'},captured
pay_kn5pazabbm06yb,merch_bluedart,payment,setl_cea2mqttkp,5AAFH5IB00QPAS28,order_mpajsbzqcgb0,162463,INR,0,0,162463,upi,2026-02-13T12:22:00Z,2026-02-15T12:22:00Z,Order order_mpajsbzqcgb0,{'customer_id': 'cust_0429'},captured
pay_s08ifok8j2mmer,merch_apollo,payment,setl_4m1mvohiti,Y97MSVFXNHPQ9C8E,order_gw5ysnh1fphw,1283324,INR,0,0,1283324,upi,2026-04-14T02:00:00Z,2026-04-15T02:00:00Z,Order order_gw5ysnh1fphw,{'customer_id': 'cust_0038'},captured
pay_9zfdkzupzwtvsb,merch_nykaa,payment,setl_g5wjzkie9x,F6KCXC598P0104IJ,order_nr0j7fgxb3xg,230007,INR,4140,745,225122,wallet,2026-02-18T11:46:00Z,2026-02-20T11:46:00Z,Order order_nr0j7fgxb3xg,{'customer_id': 'cust_0082'},captured
pay_le1vrr6gzp8y2n,merch_lenskart,payment,setl_jrosde65qs,6XRLU9I0JFJVG7AK,order_py805unf0sqq,633919,INR,11411,2054,620454,netbanking,2026-06-16T05:09:00Z,2026-06-17T05:09:00Z,Order order_py805unf0sqq,{'customer_id': 'cust_0248'},captured
pay_yq8ek40uqk44u2,merch_zomato,payment,setl_dt2cjbijhs,CG24ZMW0MMY56KSG,order_zm5ufaym5hmo,500450,INR,0,0,500450,upi,2026-05-07T14:43:00Z,2026-05-08T14:43:00Z,Order order_zm5ufaym5hmo,{'customer_id': 'cust_0013'},captured
pay_5lhl8o3skr4cze,merch_apollo,payment,setl_4m1mvohiti,VSTTDD4QW2PPJU1S,order_710pifd9br98,289467,INR,5789,1042,282636,card,2026-01-03T22:57:00Z,2026-01-05T22:57:00Z,Order order_710pifd9br98,{'customer_id': 'cust_0086'},captured
pay_cwmpgq4ishkvd6,merch_nykaa,payment,setl_g5wjzkie9x,0ID9QRID88EGO686,order_xdvyh4gwr2kk,32018,INR,640,115,31263,card,2026-01-01T14:40:00Z,2026-01-04T14:40:00Z,Order order_xdvyh4gwr2kk,{'customer_id': 'cust_0367'},captured
pay_8dsxyu3lyi4ox3,merch_nykaa,payment,setl_g5wjzkie9x,KWRSHOCYF0S9CP73,order_o4cgnpjtyhp1,278321,INR,5010,902,272409,netbanking,2026-05-12T17:06:00Z,2026-05-14T17:06:00Z,Order order_o4cgnpjtyhp1,{'customer_id': 'cust_0495'},captured
pay_hatquixd6sc0op,merch_zomato,payment,setl_dt2cjbijhs,9ONLJQZ1Q9F8T9EU,order_bd5n5x5tyw9i,104049,INR,2081,375,101593,card,2026-04-03T18:43:00Z,2026-04-05T18:43:00Z,Order order_bd5n5x5tyw9i,{'customer_id': 'cust_0104'},captured
pay_oapzdwgzwsqdx1,merch_bluedart,payment,setl_x4yy2sdtw4,L5ZY69YXO6W81V0P,order_91up59fp6b71,30766,INR,0,0,30766,upi,2026-01-15T19:02:00Z,2026-01-17T19:02:00Z,Order order_91up59fp6b71,{'customer_id': 'cust_0262'},captured
pay_6ejhuo3gzdvsi1,merch_zomato,payment,setl_dt2cjbijhs,OB7ZCQOST7OQQR40,order_88ypifc19rm1,319177,INR,0,0,319177,upi,2026-05-22T02:27:00Z,2026-05-24T02:27:00Z,Order order_88ypifc19rm1,{'customer_id': 'cust_0168'},captured
pay_ll1k8ai66i91pq,merch_lenskart,payment,setl_jrosde65qs,FDX9888H22KE8BB3,order_u26k4gk916pr,146833,INR,0,0,146833,upi,2026-02-19T01:51:00Z,2026-02-20T01:51:00Z,Order order_u26k4gk916pr,{'customer_id': 'cust_0427'},captured
pay_atqczekhdiqzlw,merch_urbanco,payment,setl_b6r0dbb1bq,4Q6MEW56PWCT51F1,order_rf1q6py9iufy,8840,INR,0,0,8840,upi,2026-02-08T10:09:00Z,2026-02-09T10:09:00Z,Order order_rf1q6py9iufy,{'customer_id': 'cust_0401'},captured
pay_513ja29xzqq7py,merch_urbanco,payment,setl_b6r0dbb1bq,ZG93DKC4R3U6V6DY,order_242fi97cgwlj,44412,INR,799,144,43469,wallet,2026-03-14T19:44:00Z,2026-03-16T19:44:00Z,Order order_242fi97cgwlj,{'customer_id': 'cust_0436'},captured
pay_pn1go0u125ih7e,merch_zomato,payment,setl_dt2cjbijhs,QQY3H6V8Y90UQACW,order_0owqbg2ws600,422483,INR,0,0,422483,upi,2026-04-10T13:47:00Z,2026-04-11T13:47:00Z,Order order_0owqbg2ws600,{'customer_id': 'cust_0020'},captured
pay_7fm1kcks9ax80r,merch_lenskart,payment,setl_jk8v4druwn,141J6ILFJ4L8W6GI,order_i7nvz2txf18y,53900,INR,970,175,52755,netbanking,2026-01-30T07:47:00Z,2026-02-01T07:47:00Z,Order order_i7nvz2txf18y,{'customer_id': 'cust_0129'},captured
pay_vnj1yhb0qr3jm9,merch_zomato,payment,setl_dt2cjbijhs,ESHNS25PK9SQ5EQZ,order_xyr0o43olqtf,112655,INR,2028,365,110262,netbanking,2026-03-23T11:19:00Z,2026-03-25T11:19:00Z,Order order_xyr0o43olqtf,{'customer_id': 'cust_0462'},captured
pay_m0b92q636ffdne,merch_urbanco,payment,setl_b6r0dbb1bq,9BLOHV4WNMJ0S9E0,order_vv53031blr6o,93661,INR,1686,303,91672,netbanking,2026-01-12T10:18:00Z,2026-01-14T10:18:00Z,Order order_vv53031blr6o,{'customer_id': 'cust_0220'},captured
pay_vql4ldx8266h1o,merch_nykaa,payment,setl_g5wjzkie9x,VBHKMEFVNPKOUQGX,order_marpibrsen49,559529,INR,0,0,559529,upi,2026-03-08T03:31:00Z,2026-03-10T03:31:00Z,Order order_marpibrsen49,{'customer_id': 'cust_0385'},captured
pay_dgh8487jrn0b9c,merch_nykaa,payment,setl_g5wjzkie9x,XI3T1DEX85ISZ9FC,order_ivtz0imvt8n7,306925,INR,5525,994,300406,wallet,2026-03-01T10:54:00Z,2026-03-03T10:54:00Z,Order order_ivtz0imvt8n7,{'customer_id': 'cust_0258'},captured
pay_6pxkois7vszg25,merch_bluedart,payment,setl_x4yy2sdtw4,6NXORXR75UOSMXCC,order_29t6pxzdu6r5,165873,INR,3317,597,161959,card,2026-04-01T17:15:00Z,2026-04-02T17:15:00Z,Order order_29t6pxzdu6r5,{'customer_id': 'cust_0084'},captured
pay_3musu6r7u6onrm,merch_apollo,payment,setl_4m1mvohiti,11N9AI8ONCTCB854,order_pptqi2oxfcih,425860,INR,0,0,425860,upi,2026-03-17T23:02:00Z,2026-03-18T23:02:00Z,Order order_pptqi2oxfcih,{'customer_id': 'cust_0069'},captured
pay_zdekiwwdmv5b6i,merch_nykaa,payment,setl_g5wjzkie9x,1D5V8QRN9X9JPYLG,order_pu5gofwqoif9,217961,INR,0,0,217961,upi,2026-03-08T15:59:00Z,2026-03-11T15:59:00Z,Order order_pu5gofwqoif9,{'customer_id': 'cust_0374'},captured
pay_doc053323xf4zs,merch_apollo,payment,setl_4m1mvohiti,LYB3E3GESQR5FQPA,order_x70jy2bxelh4,299108,INR,5384,969,292755,wallet,2026-03-02T10:55:00Z,2026-03-05T10:55:00Z,Order order_x70jy2bxelh4,{'customer_id': 'cust_0310'},captured
pay_i7s6oluzc48mpm,merch_urbanco,payment,setl_b6r0dbb1bq,20BGHBXSZVMT3E19,order_5yys57jxr23n,63738,INR,0,0,63738,upi,2026-01-07T10:49:00Z,2026-01-08T10:49:00Z,Order order_5yys57jxr23n,{'customer_id': 'cust_0087'},captured
pay_xguis3ka86v77h,merch_nykaa,payment,setl_obvrdd0i74,4VDKQF6QC6ATNMSB,order_yqlqmx6zy60r,1416377,INR,28328,5099,1382950,card,2026-05-03T11:25:00Z,2026-05-05T11:25:00Z,Order order_yqlqmx6zy60r,{'customer_id': 'cust_0059'},captured
pay_b6tucl5qpw44dd,merch_bluedart,payment,setl_x4yy2sdtw4,BJ8AAH6XE3QFBFRK,order_ucrs1u87uei0,64011,INR,1280,230,62501,card,2026-01-09T19:11:00Z,2026-01-16T19:11:00Z,Order order_ucrs1u87uei0,{'customer_id': 'cust_0173'},captured
pay_4ct2kj8jk53wbo,merch_nykaa,payment,setl_obvrdd0i74,FUOORRBAMEEYO5G5,order_441ckokhbb2b,95294,INR,2382,429,92483,emi,2026-03-31T06:34:00Z,2026-04-02T06:34:00Z,Order order_441ckokhbb2b,{'customer_id': 'cust_0190'},captured
pay_nibifzbo8zll1s,merch_apollo,payment,setl_4m1mvohiti,FRRIKDK6UPL2GT7Z,order_hdl1mazxnhu0,398558,INR,7174,1291,390093,wallet,2026-06-06T08:41:00Z,2026-06-08T08:41:00Z,Order order_hdl1mazxnhu0,{'customer_id': 'cust_0300'},captured
pay_z3ockwme15159s,merch_nykaa,payment,setl_obvrdd0i74,MXOU3DOKQ93CRDGJ,order_zol5d0iwn9vt,41950,INR,755,136,41059,netbanking,2026-05-27T08:20:00Z,2026-05-29T08:20:00Z,Order order_zol5d0iwn9vt,{'customer_id': 'cust_0237'},captured
pay_2wzvvgvnhifiwl,merch_nykaa,payment,setl_obvrdd0i74,ZUI1G91UQTM5JSMC,order_8mcstg1fuotq,147124,INR,0,0,147124,upi,2026-03-04T13:23:00Z,2026-03-06T13:23:00Z,Order order_8mcstg1fuotq,{'customer_id': 'cust_0126'},captured
pay_kktqrfjkj7zb69,merch_nykaa,payment,setl_obvrdd0i74,OO513X8AG87PY9QW,order_qhl93qj561q6,1497549,INR,0,0,1497549,upi,2026-04-15T12:18:00Z,2026-04-17T12:18:00Z,Order order_qhl93qj561q6,{'customer_id': 'cust_0361'},captured
pay_hs50dw1dl7gxkf,merch_bluedart,payment,setl_x4yy2sdtw4,S8ZFM5QUD3LE8PV0,order_zaij47gt3nej,322676,INR,0,0,322676,upi,2026-04-08T00:18:00Z,2026-04-11T00:18:00Z,Order order_zaij47gt3nej,{'customer_id': 'cust_0460'},captured
pay_2v3t88yydh5dem,merch_zomato,payment,setl_dt2cjbijhs,ERPEKUQS4HX1C03T,order_6c04hc3tjavj,174455,INR,3140,565,170750,netbanking,2026-06-22T12:09:00Z,2026-06-24T12:09:00Z,Order order_6c04hc3tjavj,{'customer_id': 'cust_0039'},captured
pay_9ljpksghondbnk,merch_urbanco,payment,setl_b6r0dbb1bq,CW1L93DZY6DSRWJ6,order_hi47x6yl5dos,358550,INR,7171,1291,350088,card,2026-01-28T19:59:00Z,2026-01-30T19:59:00Z,Order order_hi47x6yl5dos,{'customer_id': 'cust_0001'},captured
pay_ho1p1oge0pm8cl,merch_zomato,payment,setl_dt2cjbijhs,32OGGXZLIYULF67X,order_sypk8j58wlfu,14778,INR,0,0,14778,upi,2026-02-25T21:03:00Z,2026-02-27T21:03:00Z,Order order_sypk8j58wlfu,{'customer_id': 'cust_0022'},captured
pay_ueuq8iapo88ng9,merch_nykaa,payment,setl_obvrdd0i74,F67TBBPJ4GVLQ004,order_2eqe35h36l9t,151603,INR,3032,546,148025,card,2026-01-08T01:42:00Z,2026-01-10T01:42:00Z,Order order_2eqe35h36l9t,{'customer_id': 'cust_0239'},captured
pay_0tr4k2i93kzowm,merch_lenskart,payment,setl_jk8v4druwn,625IQ63D9VWXWZ6Y,order_qst4jcdr1w22,384011,INR,0,0,384011,upi,2026-04-04T14:45:00Z,2026-04-05T14:45:00Z,Order order_qst4jcdr1w22,{'customer_id': 'cust_0195'},captured
pay_vcm6xoa9l9skp3,merch_bluedart,payment,setl_x4yy2sdtw4,S6BN5NX2G6XAW0L4,order_0a8f28ei2not,278400,INR,5568,1002,271830,card,2026-03-11T14:06:00Z,2026-03-13T14:06:00Z,Order order_0a8f28ei2not,{'customer_id': 'cust_0156'},captured
pay_4ftft4jn2e47y2,merch_urbanco,payment,setl_b6r0dbb1bq,GT5W768KO9JVQZZD,order_9oo7g7fq0o51,59389,INR,0,0,59389,upi,2026-03-06T18:19:00Z,2026-03-08T18:19:00Z,Order order_9oo7g7fq0o51,{'customer_id': 'cust_0020'},captured
pay_zoxhwgx4t0fp61,merch_nykaa,payment,setl_obvrdd0i74,C2SX674S6R32H1A5,order_3tt04sveukjc,45926,INR,827,149,44950,wallet,2026-03-16T17:47:00Z,2026-03-18T17:47:00Z,Order order_3tt04sveukjc,{'customer_id': 'cust_0160'},captured
pay_auxu3am691hoft,merch_urbanco,payment,setl_b6r0dbb1bq,J4Y0BKMVTETCMVKM,order_a7qbpp1d9ckw,68950,INR,0,0,68950,upi,2026-06-27T01:54:00Z,2026-06-29T01:54:00Z,Order order_a7qbpp1d9ckw,{'customer_id': 'cust_0106'},captured
pay_gz8wtea72uxxc5,merch_zomato,payment,setl_dt2cjbijhs,804S1ZI8YUG4RAVR,order_asermiym9b0u,136661,INR,0,0,136661,upi,2026-05-11T23:52:00Z,2026-05-12T23:52:00Z,Order order_asermiym9b0u,{'customer_id': 'cust_0006'},captured
pay_1noiiqzmf0gnnk,merch_lenskart,payment,setl_jk8v4druwn,YJDE8VQC3GQ21XBF,order_ll38qdlr0vvv,494398,INR,0,0,494398,upi,2026-02-08T18:28:00Z,2026-02-10T18:28:00Z,Order order_ll38qdlr0vvv,{'customer_id': 'cust_0130'},captured
pay_9s66753xn4ygqr,merch_apollo,payment,setl_4m1mvohiti,3TCHY0299QG9MV80,order_wzkea4fmq7wd,240056,INR,4801,864,234391,card,2026-02-16T08:49:00Z,2026-02-18T08:49:00Z,Order order_wzkea4fmq7wd,{'customer_id': 'cust_0350'},captured
pay_aijtmqc4684dy0,merch_urbanco,payment,setl_e6o288sjff,MWLWPOEMRKI5X1AZ,order_vybzvy3pq4kj,626116,INR,0,0,626116,upi,2026-05-06T02:18:00Z,2026-05-08T02:18:00Z,Order order_vybzvy3pq4kj,{'customer_id': 'cust_0041'},captured
pay_rbtryq5bvfi877,merch_lenskart,payment,setl_jk8v4druwn,Z2AX3ZYX4OQJNAC7,order_91a5dw5e25ij,67548,INR,1689,304,65555,emi,2026-04-04T16:08:00Z,2026-04-05T16:08:00Z,Order order_91a5dw5e25ij,{'customer_id': 'cust_0455'},captured
pay_viiyxzcaftl0vb,merch_nykaa,payment,setl_obvrdd0i74,D7Q1DJXAFRVYZDZV,order_9xky9nzlhmk7,71259,INR,0,0,71259,upi,2026-01-08T13:51:00Z,2026-01-10T13:51:00Z,Order order_9xky9nzlhmk7,{'customer_id': 'cust_0067'},captured
pay_hg5nsby7jdo44q,merch_apollo,payment,setl_pe6tlmasup,AP1LLLHOMGBPWFOW,order_yo76jo1co45x,65543,INR,0,0,65543,upi,2026-01-02T17:30:00Z,2026-01-03T17:30:00Z,Order order_yo76jo1co45x,{'customer_id': 'cust_0496'},captured
pay_x3xwqrea2v2wfh,merch_apollo,payment,setl_pe6tlmasup,3UIHLPKS8RUPNH5W,order_wh9rvjysqbqm,2759963,INR,0,0,2759963,upi,2026-01-06T15:15:00Z,2026-01-07T15:15:00Z,Order order_wh9rvjysqbqm,{'customer_id': 'cust_0488'},captured
pay_es6xn7uqoy1oin,merch_urbanco,payment,setl_e6o288sjff,I1KD9SCRXXNDG8XZ,order_mjj96nvyetar,20810,INR,0,0,20810,upi,2026-05-21T21:21:00Z,2026-05-24T21:21:00Z,Order order_mjj96nvyetar,{'customer_id': 'cust_0208'},captured
pay_jx8hpzqu27pnoa,merch_nykaa,payment,setl_obvrdd0i74,K9HBCL9LO20XKXJO,order_vvi2a4nv8d59,430799,INR,0,0,430799,upi,2026-05-19T13:37:00Z,2026-05-21T13:37:00Z,Order order_vvi2a4nv8d59,{'customer_id': 'cust_0372'},captured
pay_art1512djeijvn,merch_apollo,payment,setl_pe6tlmasup,387N9VGDTREW8VI2,order_ymzq4xxw5uwp,125334,INR,2507,451,122376,card,2026-03-04T09:26:00Z,2026-03-06T09:26:00Z,Order order_ymzq4xxw5uwp,{'customer_id': 'cust_0004'},captured
pay_c6dqcplvbvptrx,merch_urbanco,payment,setl_e6o288sjff,VG4MEZ1ZYJBRV8CC,order_vuvndnzr4dj5,496697,INR,9934,1788,484975,card,2026-03-08T05:41:00Z,2026-03-09T05:41:00Z,Order order_vuvndnzr4dj5,{'customer_id': 'cust_0002'},captured
pay_1uetd3h5m0odbg,merch_lenskart,payment,setl_jk8v4druwn,DCIPTHRHPR2FD8VC,order_1k629qnxeysr,49209,INR,984,177,48048,card,2026-03-19T17:54:00Z,2026-03-20T17:54:00Z,Order order_1k629qnxeysr,{'customer_id': 'cust_0266'},captured
pay_qjh1gtzcavrqfs,merch_lenskart,payment,setl_jk8v4druwn,S5JGODLF5KLRPJ9C,order_kx5zusjhajox,34736,INR,0,0,34736,upi,2026-04-14T14:50:00Z,2026-04-15T14:50:00Z,Order order_kx5zusjhajox,{'customer_id': 'cust_0240'},captured
pay_vjxkvwf3glkoks,merch_zomato,payment,setl_n8yqp06ewk,PURGGGDQEAT2NQ6G,order_pntwoz03ml48,1186963,INR,0,0,1186963,upi,2026-01-14T13:12:00Z,2026-01-16T13:12:00Z,Order order_pntwoz03ml48,{'customer_id': 'cust_0210'},captured
pay_2if58sif5bqrqm,merch_urbanco,payment,setl_e6o288sjff,Q9GTKLL9QT83FPU3,order_p2becp5qmlw1,57880,INR,1042,188,56650,netbanking,2026-03-14T15:15:00Z,2026-03-15T15:15:00Z,Order order_p2becp5qmlw1,{'customer_id': 'cust_0295'},captured
pay_z87vvgwsivsfnl,merch_lenskart,payment,setl_jk8v4druwn,25C3OGR79OV75QCD,order_zjdyfnou7bm9,694248,INR,0,0,694248,upi,2026-06-13T16:08:00Z,2026-06-14T16:08:00Z,Order order_zjdyfnou7bm9,{'customer_id': 'cust_0398'},captured
pay_cin7sea88e5stw,merch_bluedart,payment,setl_d4rp06720j,U5TJD48JDJKDMFW4,order_rl0fhsn3kkuv,64993,INR,1625,292,63076,emi,2026-01-30T06:21:00Z,2026-02-01T06:21:00Z,Order order_rl0fhsn3kkuv,{'customer_id': 'cust_0413'},captured
pay_lgu33q3fx43sm6,merch_apollo,payment,setl_pe6tlmasup,6VLP4OW2LRG5XLH7,order_pcl84g5b0aai,86139,INR,1551,279,84309,netbanking,2026-03-12T13:08:00Z,2026-03-14T13:08:00Z,Order order_pcl84g5b0aai,{'customer_id': 'cust_0044'},captured
pay_zawcocatzrx1u2,merch_nykaa,payment,setl_1epoqmp00s,RB5CKFJT3M0U0VUN,order_hbemte5xnf45,53397,INR,961,173,52263,netbanking,2026-06-29T06:19:00Z,2026-06-30T06:19:00Z,Order order_hbemte5xnf45,{'customer_id': 'cust_0461'},captured
pay_8emrt85vo4xzzv,merch_urbanco,payment,setl_e6o288sjff,48DY5YETA2HWUE2H,order_ztvrusn4dwut,158388,INR,3960,713,153715,emi,2026-01-13T16:07:00Z,2026-01-15T16:07:00Z,Order order_ztvrusn4dwut,{'customer_id': 'cust_0465'},captured
pay_jcfbs5kg1qexkq,merch_bluedart,payment,setl_d4rp06720j,3MMMLEKHI2SXQTTW,order_t083t4mctzhb,74647,INR,0,0,74647,upi,2026-02-05T01:07:00Z,2026-02-07T01:07:00Z,Order order_t083t4mctzhb,{'customer_id': 'cust_0488'},captured
pay_9r8ijv3gzqu571,merch_lenskart,payment,setl_jk8v4druwn,IE1TF8JORXUG3D3G,order_7wtt0efakt3i,216661,INR,5417,975,210269,emi,2026-01-21T17:48:00Z,2026-01-23T17:48:00Z,Order order_7wtt0efakt3i,{'customer_id': 'cust_0473'},captured
pay_8n3y6hj2bc8cmz,merch_urbanco,payment,setl_e6o288sjff,1VK2VW5SDNGI8MBH,order_nemw3dlawx1l,103344,INR,0,0,103344,upi,2026-03-23T18:16:00Z,2026-03-30T18:16:00Z,Order order_nemw3dlawx1l,{'customer_id': 'cust_0187'},captured
pay_89h1addp8uo6tq,merch_lenskart,payment,setl_jk8v4druwn,OEW571M088YA2UIL,order_h1h2holn65az,2755491,INR,49599,8928,2696964,wallet,2026-02-06T14:59:00Z,2026-02-08T14:59:00Z,Order order_h1h2holn65az,{'customer_id': 'cust_0007'},captured
pay_1cac0zxy3r0i4t,merch_apollo,payment,setl_pe6tlmasup,VMXVKLYL0L6JL2IS,order_l0ah7e13swyr,965038,INR,0,0,965038,upi,2026-04-29T11:58:00Z,2026-04-30T11:58:00Z,Order order_l0ah7e13swyr,{'customer_id': 'cust_0250'},captured
pay_rb5muvj0kgnwrr,merch_apollo,payment,setl_pe6tlmasup,NE4G6WWUBQDGB5A8,order_7x9iyvj4havw,1149488,INR,22990,4138,1122360,card,2026-04-08T08:08:00Z,2026-04-10T08:08:00Z,Order order_7x9iyvj4havw,{'customer_id': 'cust_0004'},captured
pay_jnspvspnuropgu,merch_urbanco,payment,setl_e6o288sjff,KB4VN3IYXVX8ZWV9,order_p2zm80wl8rjl,332764,INR,0,0,332764,upi,2026-05-28T02:53:00Z,2026-05-31T02:53:00Z,Order order_p2zm80wl8rjl,{'customer_id': 'cust_0104'},captured
pay_m3vhn0dfbw3t18,merch_bluedart,payment,setl_d4rp06720j,BFLF8VUEVRMLGSP4,order_gh0jc510tu6z,103849,INR,1869,336,101644,netbanking,2026-02-06T09:39:00Z,2026-02-08T09:39:00Z,Order order_gh0jc510tu6z,{'customer_id': 'cust_0493'},captured
pay_ylwbisucd482es,merch_apollo,payment,setl_pe6tlmasup,55QBB2PK520HGCPG,order_779smfnkt5ib,84469,INR,0,0,84469,upi,2026-01-13T14:54:00Z,2026-01-14T14:54:00Z,Order order_779smfnkt5ib,{'customer_id': 'cust_0472'},captured
pay_b8k5glmunct8ev,merch_bluedart,payment,setl_d4rp06720j,U2Y4EV9BZ971CN9J,order_pq2h4i9rjd3b,494783,INR,8906,1603,484274,netbanking,2026-06-13T04:46:00Z,2026-06-14T04:46:00Z,Order order_pq2h4i9rjd3b,{'customer_id': 'cust_0259'},captured
pay_daov165psw77rt,merch_apollo,payment,setl_pe6tlmasup,ARSE1AA2J5ULD1I0,order_yq80bk6lcwpg,163122,INR,0,0,163122,upi,2026-03-16T05:39:00Z,2026-03-18T05:39:00Z,Order order_yq80bk6lcwpg,{'customer_id': 'cust_0224'},captured
pay_i2lwekk05vasat,merch_nykaa,payment,setl_1epoqmp00s,65A4CG1RCOY142N1,order_sf8zb17zf80n,273270,INR,5465,984,266821,card,2026-01-07T22:12:00Z,2026-01-09T22:12:00Z,Order order_sf8zb17zf80n,{'customer_id': 'cust_0230'},captured
pay_uevafyr4mnaxkh,merch_apollo,payment,setl_pe6tlmasup,VUUYDOSR1UJ62NDH,order_tkurdvwae1lk,276485,INR,4977,896,270612,wallet,2026-03-13T09:12:00Z,2026-03-14T09:12:00Z,Order order_tkurdvwae1lk,{'customer_id': 'cust_0433'},captured
pay_i6x18hmi3wmekp,merch_apollo,payment,setl_pe6tlmasup,NKTEVGZM9L4AALZI,order_nflahfutl2sq,89355,INR,1608,289,87458,netbanking,2026-06-19T04:40:00Z,2026-06-21T04:40:00Z,Order order_nflahfutl2sq,{'customer_id': 'cust_0031'},captured
pay_kukeyl4cuoflai,merch_bluedart,payment,setl_d4rp06720j,1PFDGQ44XVXVCS9X,order_q4j8ra1h3wm9,25314,INR,0,0,25314,upi,2026-01-22T04:23:00Z,2026-01-23T04:23:00Z,Order order_q4j8ra1h3wm9,{'customer_id': 'cust_0028'},captured
