ledger_id,merchant_id,order_id,invoice_number,customer_id,amount_paise,currency,transaction_type,created_at,payment_status,payment_gateway_id,notes
led_6pd5roi6v333,merch_bluedart,order_3gapykiip0pw,INV-2026-00136,cust_0114,16844,INR,sale,2026-05-07T04:20:00Z,paid,pay_97prbooxbuegax,Razorpay pay_97prbooxbuegax
led_va79s4k9p5u7,merch_zomato,order_3www0s9h93ul,INV-2026-00129,cust_0263,528689,INR,sale,2026-02-02T03:59:00Z,paid,pay_rp1nw1ykq08z6v,Razorpay pay_rp1nw1ykq08z6v
led_xc9yrkcro7jm,merch_nykaa,order_z5qdgz5e12jf,INV-2026-00139,cust_0009,329281,INR,sale,2026-03-03T23:50:00Z,paid,pay_814rgykgt5fe8k,Razorpay pay_814rgykgt5fe8k
led_2rqmgnqqv3cs,merch_apollo,order_em685kuwrghx,INV-2026-00132,cust_0498,860552,INR,sale,2026-02-18T05:54:00Z,paid,pay_3x6jjiz391xi8t,Razorpay pay_3x6jjiz391xi8t
led_xl23cs0yq4jr,merch_apollo,order_64uy5wzvlw5n,INV-2026-00133,cust_0434,820109,INR,sale,2026-04-01T07:58:00Z,paid,pay_8lszgdt56u4zmp,Razorpay pay_8lszgdt56u4zmp
led_x9w4kty10tzo,merch_urbanco,order_qcoh2nxlwz46,INV-2026-00164,cust_0456,116669,INR,sale,2026-04-17T06:18:00Z,paid,pay_3mbecjul04uzcm,Razorpay pay_3mbecjul04uzcm
led_7uqnww5xwfto,merch_lenskart,order_urunvkt6wrs9,INV-2026-00144,cust_0012,27815,INR,sale,2026-05-23T17:34:00Z,paid,pay_ry9359296k9pb3,Razorpay pay_ry9359296k9pb3
led_2stprf623jlc,merch_bluedart,order_ndzxxe6a0jha,INV-2026-00142,cust_0040,191194,INR,sale,2026-04-27T00:06:00Z,paid,pay_20xwyjc5chtf71,Razorpay pay_20xwyjc5chtf71
led_zs4ju3qvmpl2,merch_nykaa,order_ghhnw6pjhq6l,INV-2026-00146,cust_0401,362824,INR,sale,2026-01-21T14:12:00Z,paid,pay_cfocikby1hecbo,Razorpay pay_cfocikby1hecbo
led_dytxwhc40si5,merch_zomato,order_wal86fyla8ad,INV-2026-00139,cust_0135,815290,INR,sale,2026-05-09T17:10:00Z,paid,pay_cpaod5ejgr1tw4,Razorpay pay_cpaod5ejgr1tw4
led_2639fj7j833j,merch_urbanco,order_nm86pmcvghsg,INV-2026-00165,cust_0021,67160,INR,sale,2026-01-18T02:06:00Z,paid,pay_qrzsjbuks4hx4b,Razorpay pay_qrzsjbuks4hx4b
led_v8ght0rugn0t,merch_nykaa,order_23keqzx3zrhe,INV-2026-00152,cust_0034,201977,INR,sale,2026-04-29T11:35:00Z,paid,pay_u35li98v2nnuta,Razorpay pay_u35li98v2nnuta
led_7ewwr4zpr1u0,merch_nykaa,order_1gs27f0ctr0h,INV-2026-00154,cust_0316,602598,INR,sale,2026-03-17T04:47:00Z,paid,pay_hy69ihsrdctvfw,Razorpay pay_hy69ihsrdctvfw
led_ua8qcxr7t7oz,merch_urbanco,order_0neivibd2y43,INV-2026-00173,cust_0033,390455,INR,sale,2026-05-07T05:26:00Z,paid,pay_qzlwgmdow42mcj,Razorpay pay_qzlwgmdow42mcj
led_eicvqw9m8fw6,merch_nykaa,order_spllii2zyzwl,INV-2026-00155,cust_0176,189786,INR,sale,2026-02-18T14:35:00Z,paid,pay_qz07b11d1x7t3j,Razorpay pay_qz07b11d1x7t3j
led_03v8r3towm4q,merch_apollo,order_exijjp45tkjn,INV-2026-00144,cust_0450,71539,INR,sale,2026-02-01T15:40:00Z,paid,pay_yx5rbprpwuh8af,Razorpay pay_yx5rbprpwuh8af
led_r12yhdy21rfe,merch_lenskart,order_acubnoyqk0oq,INV-2026-00154,cust_0253,84913,INR,sale,2026-02-11T21:41:00Z,paid,pay_8hhsmczs825ix9,Razorpay pay_8hhsmczs825ix9
led_j16fxzuzjanf,merch_lenskart,order_jevf0memq8vq,INV-2026-00156,cust_0364,132200,INR,sale,2026-06-27T05:52:00Z,paid,pay_d5wr0rae7hfxui,Razorpay pay_d5wr0rae7hfxui
led_z4elodo99hir,merch_zomato,order_94933i5phzn5,INV-2026-00151,cust_0395,153870,INR,sale,2026-05-31T08:43:00Z,paid,pay_yi0yywnqew0byl,Razorpay pay_yi0yywnqew0byl
led_w13yy6ixjyjo,merch_zomato,order_mgho6sekep3q,INV-2026-00152,cust_0352,101001,INR,sale,2026-04-04T22:42:00Z,paid,pay_elm5u8thzitbt2,Razorpay pay_elm5u8thzitbt2
led_4hupi9ep6v2f,merch_urbanco,order_mx9lgl7gejdy,INV-2026-00182,cust_0400,901809,INR,sale,2026-06-07T13:56:00Z,paid,pay_5f9hl68f4i5ha5,Razorpay pay_5f9hl68f4i5ha5
led_qaxmeovjaz4x,merch_zomato,order_au7ua2yi1as2,INV-2026-00153,cust_0491,72636,INR,sale,2026-04-28T22:19:00Z,paid,pay_956t32naikp016,Razorpay pay_956t32naikp016
led_bhjnvjejbkm4,merch_zomato,order_p4h4sxjdso16,INV-2026-00154,cust_0081,198288,INR,sale,2026-02-22T02:23:00Z,paid,pay_0nydncjykzibll,Razorpay pay_0nydncjykzibll
led_7hfkdnkq7ta0,merch_zomato,order_tel24cbmt1ji,INV-2026-00155,cust_0242,402118,INR,sale,2026-05-30T07:34:00Z,paid,pay_wa63r9yozm8622,Razorpay pay_wa63r9yozm8622
led_0jfsz6i47nxt,merch_urbanco,order_dw82tm47fjzr,INV-2026-00186,cust_0368,37508,INR,sale,2026-06-06T21:24:00Z,paid,pay_p33vzgdl0p6vtb,Razorpay pay_p33vzgdl0p6vtb
led_8g0epix20ami,merch_urbanco,order_vlox54ege4le,INV-2026-00187,cust_0005,28264,INR,sale,2026-05-28T03:49:00Z,paid,pay_gi4xk14qqi5l1n,Razorpay pay_gi4xk14qqi5l1n
led_q5xhlpu9swmu,merch_apollo,order_sxo4uxf98n36,INV-2026-00151,cust_0101,86615,INR,sale,2026-01-17T06:07:00Z,paid,pay_fuyhw2390eaxv3,Razorpay pay_fuyhw2390eaxv3
