entity_id,merchant_id,entity_type,settlement_id,settlement_utr,order_id,amount_paise,currency,fee_paise,tax_paise,net_amount_paise,payment_method,captured_at,settled_at,description,notes,status
pay_x0lubwfsxc04zz,merch_bluedart,payment,setl_ye8b213k0k,OT0DAS6YWSMXSL3Z,order_rnxip1silqak,105009,INR,2100,378,102531,card,2026-04-23T18:06:00Z,2026-04-26T18:06:00Z,Order order_rnxip1silqak,{'customer_id': 'cust_0350'},captured
pay_jptitma6hzfnon,merch_nykaa,payment,setl_0d72z3xdgz,673NMQBJ49RQSQW1,order_2zo88t0bl8ng,42347,INR,0,0,42347,upi,2026-05-23T14:52:00Z,2026-05-25T14:52:00Z,Order order_2zo88t0bl8ng,{'customer_id': 'cust_0357'},captured
pay_w8g3wem5ec6mtb,merch_nykaa,payment,setl_0d72z3xdgz,9K78OP3ZQR751ZH0,order_3zbfro5oa15s,74069,INR,1481,267,72321,card,2026-04-28T17:19:00Z,2026-04-29T17:19:00Z,Order order_3zbfro5oa15s,{'customer_id': 'cust_0174'},captured
pay_rkwswaj8nqnz8d,merch_nykaa,payment,setl_0d72z3xdgz,XCGOO1X7GIXP28PL,order_zlg2jil1ezpc,2686150,INR,53723,9670,2622757,card,2026-06-05T13:57:00Z,2026-06-06T13:57:00Z,Order order_zlg2jil1ezpc,{'customer_id': 'cust_0092'},captured
pay_rwrfqjjjw71pc8,merch_zomato,payment,setl_r4tdgo2ytd,45BHSGDL3RUYA3DW,order_qsc81o1h8i98,1348953,INR,24281,4371,1320301,netbanking,2026-05-12T23:25:00Z,2026-05-15T23:25:00Z,Order order_qsc81o1h8i98,{'customer_id': 'cust_0020'},captured
pay_qjx53044ade17q,merch_zomato,payment,setl_r4tdgo2ytd,WJ6IFJIPABW1VG3K,order_tolnotfbezco,134783,INR,0,0,134783,upi,2026-02-04T23:06:00Z,2026-02-06T23:06:00Z,Order order_tolnotfbezco,{'customer_id': 'cust_0427'},captured
pay_n8tff6xx6kqvki,merch_zomato,payment,setl_r4tdgo2ytd,S3JNLD114VC6G69U,order_7dlhmlst1t3u,154392,INR,0,0,154392,upi,2026-04-17T14:57:00Z,2026-04-24T14:57:00Z,Order order_7dlhmlst1t3u,{'customer_id': 'cust_0468'},captured
pay_torryb7aviqa6d,merch_apollo,payment,setl_unqlf313b9,AK2JJ4JVNDSRCSZB,order_djnmzbnpmpa4,472424,INR,9448,1701,461275,card,2026-06-17T07:13:00Z,2026-06-18T07:13:00Z,Order order_djnmzbnpmpa4,{'customer_id': 'cust_0051'},captured
pay_6q9smavjq3521p,merch_nykaa,payment,setl_0d72z3xdgz,PO4Y0O60XLFT20V3,order_sui30t34wd8n,274717,INR,4945,890,268882,netbanking,2026-05-02T23:49:00Z,2026-05-03T23:49:00Z,Order order_sui30t34wd8n,{'customer_id': 'cust_0462'},captured
pay_0cz9w3u4339gkx,merch_bluedart,payment,setl_gmhhs9mit9,WCCXSRZWDZPXX9MW,order_xrh7tfoufecf,921075,INR,0,0,921075,upi,2026-02-07T22:26:00Z,2026-02-08T22:26:00Z,Order order_xrh7tfoufecf,{'customer_id': 'cust_0473'},captured
pay_el3qpnor3n1m1w,merch_apollo,payment,setl_unqlf313b9,VHET92CK95O1718T,order_nntrlvyduf6j,140697,INR,2814,507,137376,card,2026-01-03T03:19:00Z,2026-01-04T03:19:00Z,Order order_nntrlvyduf6j,{'customer_id': 'cust_0051'},captured
pay_at75d5w3395hx3,merch_nykaa,payment,setl_0d72z3xdgz,9ZBE4C84ZFQOGXFM,order_2ygsklnsvfid,98586,INR,2465,444,95677,emi,2026-03-03T04:45:00Z,2026-03-04T04:45:00Z,Order order_2ygsklnsvfid,{'customer_id': 'cust_0289'},captured
pay_qxvd728jaoikre,merch_bluedart,payment,setl_gmhhs9mit9,ZMWU8OCBUM2BV49O,order_hrxinwd600cm,57131,INR,1428,257,55446,emi,2026-01-29T12:45:00Z,2026-02-01T12:45:00Z,Order order_hrxinwd600cm,{'customer_id': 'cust_0212'},captured
pay_h5rgkrjoyqotpg,merch_zomato,payment,setl_e10cbloqhs,SGCSWHV61UFWBCB9,order_q7hawj01007d,113882,INR,0,0,113882,upi,2026-01-16T23:34:00Z,2026-01-18T23:34:00Z,Order order_q7hawj01007d,{'customer_id': 'cust_0019'},captured
pay_fgi62wxmeizyf5,merch_zomato,payment,setl_e10cbloqhs,W5Z5OU5VS670EI2B,order_bsasswdi3vc8,223619,INR,0,0,223619,upi,2026-05-22T15:42:00Z,2026-05-24T15:42:00Z,Order order_bsasswdi3vc8,{'customer_id': 'cust_0423'},captured
pay_w12tk2qx8cfufe,merch_bluedart,payment,setl_gmhhs9mit9,S3SFYNGP0N95TD84,order_fhti5brvzwpl,296646,INR,0,0,296646,upi,2026-04-29T16:44:00Z,2026-05-01T16:44:00Z,Order order_fhti5brvzwpl,{'customer_id': 'cust_0214'},captured
pay_8xvyhum0hgti5s,merch_bluedart,payment,setl_gmhhs9mit9,KBMDBF8HJHYEHN7N,order_rjdhh40mtj2o,75770,INR,1364,246,74160,netbanking,2026-02-10T11:37:00Z,2026-02-11T11:37:00Z,Order order_rjdhh40mtj2o,{'customer_id': 'cust_0064'},captured
pay_w7vwlk4s7mifpz,merch_urbanco,payment,setl_5mtw5nll5z,2420QKPY5YDCC5PU,order_2dhngyd1ih3x,63378,INR,0,0,63378,upi,2026-05-26T10:43:00Z,2026-05-27T10:43:00Z,Order order_2dhngyd1ih3x,{'customer_id': 'cust_0412'},captured
pay_5p4g14g11ljjjr,merch_lenskart,payment,setl_8msqkv5blg,POPVM9GJB0F6KUV0,order_an97qmfztd3t,116236,INR,0,0,116236,upi,2026-04-23T19:23:00Z,2026-04-25T19:23:00Z,Order order_an97qmfztd3t,{'customer_id': 'cust_0106'},captured
pay_3rulrji1d5hwbb,merch_zomato,payment,setl_e10cbloqhs,6PZKMK09OIN0MXDP,order_74glvb1mnkea,1089564,INR,0,0,1089564,upi,2026-03-08T13:16:00Z,2026-03-10T13:16:00Z,Order order_74glvb1mnkea,{'customer_id': 'cust_0090'},captured
pay_g812m3bi0sesuz,merch_lenskart,payment,setl_8msqkv5blg,IZSXI2J6JV6G0WXT,order_w53gwn6m1mga,578179,INR,0,0,578179,upi,2026-04-24T00:36:00Z,2026-04-26T00:36:00Z,Order order_w53gwn6m1mga,{'customer_id': 'cust_0463'},captured
pay_aadc8bwjrp7s52,merch_zomato,payment,setl_e10cbloqhs,5GMMJGS89U13GXVG,order_w6wpc97feskb,59734,INR,1195,215,58324,card,2026-06-15T20:18:00Z,2026-06-16T20:18:00Z,Order order_w6wpc97feskb,{'customer_id': 'cust_0125'},captured
pay_8ab5a22j09dh83,merch_urbanco,payment,setl_rtzqc2ey4o,86KQFYCPOQHCQLWO,order_ceyudzjndm23,603758,INR,12075,2174,589509,card,2026-05-07T23:26:00Z,2026-05-09T23:26:00Z,Order order_ceyudzjndm23,{'customer_id': 'cust_0056'},captured
pay_dw9na6ieudla3x,merch_urbanco,payment,setl_rtzqc2ey4o,XSC80T4Y56PGG7Z9,order_e55pwqsggsxr,85271,INR,0,0,85271,upi,2026-05-29T13:07:00Z,2026-05-31T13:07:00Z,Order order_e55pwqsggsxr,{'customer_id': 'cust_0068'},captured
pay_u0vuwyp7xbnq4q,merch_apollo,payment,setl_mbcw6hzs4i,JIOR5QK5UNZRPQBP,order_rg2az08z19ab,66859,INR,0,0,66859,upi,2026-05-20T22:02:00Z,2026-05-21T22:02:00Z,Order order_rg2az08z19ab,{'customer_id': 'cust_0108'},captured
pay_yjtpo23vj059o6,merch_urbanco,payment,setl_rtzqc2ey4o,3JWPLR0ZGONHHKOT,order_enz6n6j6ynj3,567022,INR,14176,2552,550294,emi,2026-03-09T14:36:00Z,2026-03-11T14:36:00Z,Order order_enz6n6j6ynj3,{'customer_id': 'cust_0382'},captured
pay_5znttwudi7fs9d,merch_apollo,payment,setl_mbcw6hzs4i,GVWNDNAKYKFKKL7K,order_2tekv6do4wst,104140,INR,2083,375,101682,card,2026-02-17T00:50:00Z,2026-02-19T00:50:00Z,Order order_2tekv6do4wst,{'customer_id': 'cust_0291'},captured
pay_bph6ckugxmph8n,merch_nykaa,payment,setl_243rncp2mi,BMQMOEDVCGCJYZ43,order_9vld5sv40nes,2114850,INR,42297,7613,2064940,card,2026-06-11T23:51:00Z,2026-06-12T23:51:00Z,Order order_9vld5sv40nes,{'customer_id': 'cust_0257'},captured
pay_rvyyl7rzb1czn9,merch_nykaa,payment,setl_243rncp2mi,WZL56YZ55OVYVCHW,order_xntj34li5n1p,722707,INR,0,0,722707,upi,2026-01-13T23:03:00Z,2026-01-15T23:03:00Z,Order order_xntj34li5n1p,{'customer_id': 'cust_0495'},captured
pay_nbh4s7rplkdo27,merch_zomato,payment,setl_75kjhjwm09,CYCP4IH7U94QL4JY,order_y56u0d8z2f9m,284004,INR,7100,1278,275626,emi,2026-03-28T19:34:00Z,2026-03-30T19:34:00Z,Order order_y56u0d8z2f9m,{'customer_id': 'cust_0115'},captured
pay_97prbooxbuegax,merch_bluedart,payment,setl_kow28zjh09,XLWF944EC2HJ86UK,order_3gapykiip0pw,16844,INR,337,61,16446,card,2026-05-07T04:20:00Z,2026-05-08T04:20:00Z,Order order_3gapykiip0pw,{'customer_id': 'cust_0114'},captured
pay_rp1nw1ykq08z6v,merch_zomato,payment,setl_75kjhjwm09,F1ZST99ORPSEHKXR,order_3www0s9h93ul,528689,INR,0,0,528689,upi,2026-02-02T03:59:00Z,2026-02-03T03:59:00Z,Order order_3www0s9h93ul,{'customer_id': 'cust_0263'},captured
pay_814rgykgt5fe8k,merch_nykaa,payment,setl_243rncp2mi,O9NP7LFF0LZ5YVOA,order_z5qdgz5e12jf,329281,INR,6586,1185,321510,card,2026-03-03T23:50:00Z,2026-03-05T23:50:00Z,Order order_z5qdgz5e12jf,{'customer_id': 'cust_0009'},captured
pay_3x6jjiz391xi8t,merch_apollo,payment,setl_mbcw6hzs4i,AR5A0K9WS1273OAI,order_em685kuwrghx,860552,INR,21514,3873,835165,emi,2026-02-18T05:54:00Z,2026-02-25T05:54:00Z,Order order_em685kuwrghx,{'customer_id': 'cust_0498'},captured
pay_8lszgdt56u4zmp,merch_apollo,payment,setl_mbcw6hzs4i,Z7XR8FDTXH3WT4NU,order_64uy5wzvlw5n,820109,INR,0,0,820109,upi,2026-04-01T07:58:00Z,2026-04-04T07:58:00Z,Order order_64uy5wzvlw5n,{'customer_id': 'cust_0434'},captured
pay_3mbecjul04uzcm,merch_urbanco,payment,setl_5gosdl9wco,YNMSU5U1SSNURR8T,order_qcoh2nxlwz46,116669,INR,2333,420,113916,card,2026-04-17T06:18:00Z,2026-04-19T06:18:00Z,Order order_qcoh2nxlwz46,{'customer_id': 'cust_0456'},captured
pay_ry9359296k9pb3,merch_lenskart,payment,setl_71kpqc8qbh,N11RTFRLWSG9D7M6,order_urunvkt6wrs9,27815,INR,501,90,27224,netbanking,2026-05-23T17:34:00Z,2026-05-24T17:34:00Z,Order order_urunvkt6wrs9,{'customer_id': 'cust_0012'},captured
pay_20xwyjc5chtf71,merch_bluedart,payment,setl_asrvbb1v54,W9FQ7R251V9ZDYA4,order_ndzxxe6a0jha,191194,INR,0,0,191194,upi,2026-04-27T00:06:00Z,2026-04-28T00:06:00Z,Order order_ndzxxe6a0jha,{'customer_id': 'cust_0040'},captured
pay_cfocikby1hecbo,merch_nykaa,payment,setl_m2tthrsgdc,AWQZ7K6NQTJ1VG6S,order_ghhnw6pjhq6l,362824,INR,0,0,362824,upi,2026-01-21T14:12:00Z,2026-01-23T14:12:00Z,Order order_ghhnw6pjhq6l,{'customer_id': 'cust_0401'},captured
pay_cpaod5ejgr1tw4,merch_zomato,payment,setl_75kjhjwm09,74JBE55NJUS0GYWE,order_wal86fyla8ad,815290,INR,16306,2935,796049,card,2026-05-09T17:10:00Z,2026-05-10T17:10:00Z,Order order_wal86fyla8ad,{'customer_id': 'cust_0135'},captured
pay_qrzsjbuks4hx4b,merch_urbanco,payment,setl_5gosdl9wco,04LZQQXIASANGLAX,order_nm86pmcvghsg,67160,INR,1679,302,65179,emi,2026-01-18T02:06:00Z,2026-01-21T02:06:00Z,Order order_nm86pmcvghsg,{'customer_id': 'cust_0021'},captured
pay_u35li98v2nnuta,merch_nykaa,payment,setl_m2tthrsgdc,KFYB26YUVQS5AHG4,order_23keqzx3zrhe,201977,INR,4040,727,197210,card,2026-04-29T11:35:00Z,2026-05-01T11:35:00Z,Order order_23keqzx3zrhe,{'customer_id': 'cust_0034'},captured
pay_hy69ihsrdctvfw,merch_nykaa,payment,setl_m2tthrsgdc,66VT1LTSD61W3BV4,order_1gs27f0ctr0h,602598,INR,0,0,602598,upi,2026-03-17T04:47:00Z,2026-03-19T04:47:00Z,Order order_1gs27f0ctr0h,{'customer_id': 'cust_0316'},captured
pay_qzlwgmdow42mcj,merch_urbanco,payment,setl_5gosdl9wco,UEHMPM4E1UAOTJKF,order_0neivibd2y43,390455,INR,0,0,390455,upi,2026-05-07T05:26:00Z,2026-05-09T05:26:00Z,Order order_0neivibd2y43,{'customer_id': 'cust_0033'},captured
pay_qz07b11d1x7t3j,merch_nykaa,payment,setl_m2tthrsgdc,0CVA4D1J5Z1XJZ8Q,order_spllii2zyzwl,189786,INR,3416,615,185755,netbanking,2026-02-18T14:35:00Z,2026-02-20T14:35:00Z,Order order_spllii2zyzwl,{'customer_id': 'cust_0176'},captured
pay_yx5rbprpwuh8af,merch_apollo,payment,setl_ueqo5pt7sr,T45S0IGJ4NCO7GL4,order_exijjp45tkjn,71539,INR,1288,232,70019,netbanking,2026-02-01T15:40:00Z,2026-02-04T15:40:00Z,Order order_exijjp45tkjn,{'customer_id': 'cust_0450'},captured
pay_8hhsmczs825ix9,merch_lenskart,payment,setl_71kpqc8qbh,175PMLXPM65M1FKN,order_acubnoyqk0oq,84913,INR,1528,275,83110,netbanking,2026-02-11T21:41:00Z,2026-02-13T21:41:00Z,Order order_acubnoyqk0oq,{'customer_id': 'cust_0253'},captured
pay_d5wr0rae7hfxui,merch_lenskart,payment,setl_71kpqc8qbh,F02VOEBK8TFSOVGZ,order_jevf0memq8vq,132200,INR,0,0,132200,upi,2026-06-27T05:52:00Z,2026-06-29T05:52:00Z,Order order_jevf0memq8vq,{'customer_id': 'cust_0364'},captured
pay_yi0yywnqew0byl,merch_zomato,payment,setl_e0umosjkft,NMPGYU2C87XT0FN2,order_94933i5phzn5,153870,INR,2770,499,150601,netbanking,2026-05-31T08:43:00Z,2026-06-03T08:43:00Z,Order order_94933i5phzn5,{'customer_id': 'cust_0395'},captured
pay_elm5u8thzitbt2,merch_zomato,payment,setl_e0umosjkft,WIIV0RVJ04AO19WT,order_mgho6sekep3q,101001,INR,2525,454,98022,emi,2026-04-04T22:42:00Z,2026-04-06T22:42:00Z,Order order_mgho6sekep3q,{'customer_id': 'cust_0352'},captured
pay_5f9hl68f4i5ha5,merch_urbanco,payment,setl_g44bhb9q3r,9M33XO82M43CG4NJ,order_mx9lgl7gejdy,901809,INR,18036,3246,880527,card,2026-06-07T13:56:00Z,2026-06-08T13:56:00Z,Order order_mx9lgl7gejdy,{'customer_id': 'cust_0400'},captured
pay_956t32naikp016,merch_zomato,payment,setl_e0umosjkft,HC5MA75V7UXQBMP5,order_au7ua2yi1as2,72636,INR,0,0,72636,upi,2026-04-28T22:19:00Z,2026-04-30T22:19:00Z,Order order_au7ua2yi1as2,{'customer_id': 'cust_0491'},captured
pay_0nydncjykzibll,merch_zomato,payment,setl_e0umosjkft,XCBMUW7OMEN9GQCR,order_p4h4sxjdso16,198288,INR,3569,642,194077,wallet,2026-02-22T02:23:00Z,2026-02-24T02:23:00Z,Order order_p4h4sxjdso16,{'customer_id': 'cust_0081'},captured
pay_wa63r9yozm8622,merch_zomato,payment,setl_e0umosjkft,5GW99HD1BLKWXZNK,order_tel24cbmt1ji,402118,INR,8042,1448,392628,card,2026-05-30T07:34:00Z,2026-06-02T07:34:00Z,Order order_tel24cbmt1ji,{'customer_id': 'cust_0242'},captured
pay_p33vzgdl0p6vtb,merch_urbanco,payment,setl_g44bhb9q3r,LSQZ70FB38AG06VE,order_dw82tm47fjzr,37508,INR,0,0,37508,upi,2026-06-06T21:24:00Z,2026-06-08T21:24:00Z,Order order_dw82tm47fjzr,{'customer_id': 'cust_0368'},captured
pay_gi4xk14qqi5l1n,merch_urbanco,payment,setl_g44bhb9q3r,BE6GE8X9ADNPFHUA,order_vlox54ege4le,28264,INR,565,102,27597,card,2026-05-28T03:49:00Z,2026-05-29T03:49:00Z,Order order_vlox54ege4le,{'customer_id': 'cust_0005'},captured
pay_fuyhw2390eaxv3,merch_apollo,payment,setl_ueqo5pt7sr,NNSEAB9BF8P25TMI,order_sxo4uxf98n36,86615,INR,1559,281,84775,netbanking,2026-01-17T06:07:00Z,2026-01-18T06:07:00Z,Order order_sxo4uxf98n36,{'customer_id': 'cust_0101'},captured
